sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
162,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9959293330451109,True,Roulements À Billes De Pêche Spinning Saltwater Vitesse D'eau Douce Vitesse Pêche À La Ligne 2375 Le...
163,2060,Décoration,2582,Mobilier et accessoires de jardin,0.8920230910409559,False,Lampadaire De Jardin E27 220 Cm Aluminium 3 Lanternes Blanc <p>Ce lampadaire de jardin à 3 lanternes...
164,1140,Objets pop culture,1280,Jouets enfant,0.3054562107647796,False,Les Castors En Chine - 7 Pièces 
165,1300,Modélisme,1300,Modélisme,0.9168771163764697,True,Miniature 1/43ème Par New Ray : Alfa Romeo Alfa Spider Modèle 1989-Newray 
166,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9992434896595355,True,"Pagna Classeur A Anneaux ""Basic Colours"" Vert Format A4 Constructeur: PAGNA. Référence: 20607-05. Ve..."
167,10,Livres occasion,2403,Lots livres et magazines,0.26252952002717145,False,Spécial Fruits - Tartes Verrines Crumbles & Cie 
168,1560,Mobilier,2060,Décoration,0.5432602576782746,False,Bière Metal Head Ceinture Party Bouteille Drôle Boucle De Ceinture Boucle Porte-Bière Fournitures De...
169,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.4210614518705049,True,Reveillez Vous N° 20 Du 22/10/1982 - La Violence - Quelles En Sont Les Racines - La Recrudescence De...
170,1300,Modélisme,1300,Modélisme,0.9866202100183332,True,Easy Start Trigger Support Commutateur Pour 1/10 Traxxas Trx4 Rc Car Part Loamdake755-Générique Easy...
171,10,Livres occasion,10,Livres occasion,0.40394118247466176,True,Arrêt Du Conseil D'état Qui Permet Aux Fabricants De Baracans D'abbeville De N'employer À La Chaine ...
172,1281,Jeux enfant,1281,Jeux enfant,0.5524190392931925,True,Dora &amp Friends Magical Charm Bracelet Game pPreparing a surprise fiesta for their friends at the ...
173,2060,Décoration,2060,Décoration,0.6560064241745613,True,Statuette Danseuse De Collection Aspect Bronze 10 Cm Statuette Danseuse de collection aspect bronze ...
174,2905,Jeux PC en téléchargement,1281,Jeux enfant,0.2945058590378583,False,Hearts Of Iron Iv: Man The Guns - Jeu En Téléchargement <p><strong>NOTE:</strong> Nécessite le jeu o...
175,2060,Décoration,1302,Jeux et accessoires de plein air,0.4931629506807975,False,Rockbros Cyclisme Sports De Plein Air Lunettes De Vélo Lunettes De Soleil 3 Polarisants Lentille Roc...
176,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9816804839650725,True,Epuisette de surface - Graphite <p>Epuisette de surface - Graphite<br />Finition en caoutchouc pour ...
177,1160,Cartes de jeux,1160,Cartes de jeux,0.9989142536556705,True,Valery Demory - Official Basket Panini 95 - N°12 
178,40,Jeux consoles neuf,2705,Livres neufs,0.6021344358092507,False,Virtua Fighter 4 Evolution Dix ans se sont écoulés depuis le premier Virtua Fighter sur Playstation ...
179,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9999947756731913,True,Stylo Bille Papermate Flexgrip Bleu 
180,2403,Lots livres et magazines,2403,Lots livres et magazines,0.3981460868213126,True,Rare Revue De Paris 1851 Théophile Gautier Les Aïssaoua Arsène Houssaye Maxime Du Camp Nerval Lamart...
181,40,Jeux consoles neuf,10,Livres occasion,0.13724883518141456,False,Ready Rumble Boxing 2 
182,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9912645243291187,True,Schneider Stylo À Plume Glam La Fleur Bôite 1 Pièce Stylo à plume Glam la fleur Bôite 1 pièce
183,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.6475308152463451,True,Souvenirs D'un Été Dossier De Presse De Lesli Linka Glatter Avec Christina Ricci Rosie O'donnell 
184,1300,Modélisme,1300,Modélisme,0.9946225835083629,True,Tamiya - 35300 - Maquette - Matilda Mk Iii / Iv - Echelle 1:35-Tamiya 
185,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9231703104183756,True,Dalle Béton Pour Parasol Décentré 25 Kg Hespéride Dalle pour maintenir un parasol déporté. Cette dal...
186,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.6212835814791681,True,Bestway - 91015b - Jeu De Plein Air - Disney Club House Complexe De Jeu - 159x59x92 Cm 
187,1160,Cartes de jeux,1160,Cartes de jeux,0.9995559250333076,True,Heart Sliver // Slivoïde Sanguin (Tempête) Vf-Vo 
188,2585,Outillage de jardin,2585,Outillage de jardin,0.9994563482041173,True,LAME DE TONDEUSE TORO 
189,2583,Piscine et accessoires,1302,Jeux et accessoires de plein air,0.7402913138546443,False,Ballon de volley néoprène sport Ballon de volley néoprène sport   Ballon en néoprène doux au touché ...
190,1300,Modélisme,1300,Modélisme,0.9999971094761391,True,Maquette D'avion 1/10 Rc Crawler Car Parts Accessories Metal Front Bumper For Rc For Axial Scx10 Yff...
191,1302,Jeux et accessoires de plein air,10,Livres occasion,0.17493563707152973,False,Nordy Arrow Pledge Scorpio ARROW PLEDGE Arc Scorpion - Charge ton arbalete vise et tire jusqu'a 25 m...
192,1281,Jeux enfant,1281,Jeux enfant,0.6504875586019784,True,Les Nouveaux Héros Mini Sac À Bandoulière Big Hero 6 22 Cm A propos : Sac à bandoulière haute qualit...
193,1320,Puériculture,1320,Puériculture,0.9535226824892274,True,Mini Humidificateur Veilleuse Diffuseur D'air Purificateur 7 Couleurs Led Atomiseur 300ml @Damaier19...
194,40,Jeux consoles neuf,50,Accessoires gaming,0.8182956950352058,False,Silicone Housse De Protection Pour Poké Ball Plus Pokemon Lets Go Pikachu Evoli Jeu Quickio Silicone...
195,1140,Objets pop culture,1140,Objets pop culture,0.971508975347058,True,"Mug Marvel ""Villains"" Serie 1 - Magneto Mug Marvel ""Villains"" serie 1 - Magneto"
196,40,Jeux consoles neuf,50,Accessoires gaming,0.9022983657613317,False,Hauteur Portable Réglable Lecture Support Pour Nin Console Switch Support Quickio &amp; Nbsp; Hauteu...
197,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5886700749089959,True,Bibliotheque De Travail Junior Btj 223 Journal D'une Paysanne Pendant La Guerre De 1914 
198,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.21665564937189657,True,Tam Terre Air Mer Nº 105 
199,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9305993071232185,True,Croisade Cosmique Intégrale 3 Volumes ( Semic) 
200,1560,Mobilier,1320,Puériculture,0.8434690850978895,False,3 En 1 Humidificateur Mignon Led Dog Humidificateur Dair Du Ventilateur Diffuseur Purificateur Atomi...
201,1920,Linge de maison,1560,Mobilier,0.8708415363240066,False,Diy Two Tone Glitter Paillettes Coussins Coussin Décoratif Couvre E Cc884 DIY Two Tone Glitter Paill...
202,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.7702082112579678,True,Liberation N° 10248 Du 28/04/2014 - Pacte De Responsabilite Avis De Fronde L Abstention De Dizaines ...
203,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9985164623311755,True,Analyseur Intelligent pour Piscine Sensor Blue Connect Gre 70158-R Oubliez tout type de problème d&#...
204,1280,Jouets enfant,1280,Jouets enfant,0.33347759285167194,True,Téléscope Astrolon En Malette Idéal pour débuter ce téléscope astrolon et sa carte du ciel vous perm...
205,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9960921120375201,True,Carnet De Notes Bloc-Notes Cahierpenche La Tete De Chat Noir Halloween Animal Silhouette Les Carnets...
206,1920,Linge de maison,1920,Linge de maison,0.6548130300040779,True,Tournesol Tapisserie Toujours Tenture Chaud D'or Mur Jaune Et Vert Et Home Decor@Hpp2336 Tournesol t...
207,50,Accessoires gaming,50,Accessoires gaming,0.7137342923769178,True,Subsonic Station Deluxe Chargeur 2 Manettes Ps3 Chargeur pour deux manettes de Ps3  + câble USB
208,1920,Linge de maison,1920,Linge de maison,0.8598281113681571,True,Housses Extensibles Pour Table 2 Pièces 243x76x74cm Anthracite <p>Ces housses extensibles pour table...
209,2403,Lots livres et magazines,2403,Lots livres et magazines,0.99978070027363,True,Lot De 4 Guides Gallimards 
210,1160,Cartes de jeux,10,Livres occasion,0.19659310004191147,False,Calcification De Masse -M15- 018/269 
211,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8070529674034455,True,Lettres Francaises (Les) N° 282 Du 20/10/1949 - Le C.N.E. Et Le President De La Republique - De Timb...
212,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9969950465106168,True,Lot de 5 chauffages solaires pour piscine 735 W | Multicolore Ce dôme solaire pour piscine permet de...
213,1920,Linge de maison,1920,Linge de maison,0.9750924358698572,True,Décoration Du Foyer Coussin Impression Vie Throw Couvertures Taie D'oreiller Décoration du foyer Cou...
214,1140,Objets pop culture,1140,Objets pop culture,0.9953515891964858,True,Figurine Pop - Kingdom Hearts - Sora - Funko Pop <p>- Figurine Disney Kingdom Hearts - Sora Pop <br ...
215,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9991743069059255,True,Sac Rose Transparent Trousse Cosmétique Crayons Poche De Maquillage Boîte Vendu En Magasin Zhufuwme ...
216,60,Consoles de jeux,40,Jeux consoles neuf,0.38432130817848553,False,Xbox 360 Elite (120 Go) Limited Edition Resident Evil 5 
217,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9946711334286279,True,Option piton douille collerette pour plage bois x4 Pièces détachées pour bâches à barres sélectionné...
218,1280,Jouets enfant,1280,Jouets enfant,0.9491142989118158,True,Enfants Truck Model Car Jouets Foins Jouets Éducatifs Camion Modèle Glowing Quickio Enfants Truck Mo...
219,1300,Modélisme,1300,Modélisme,0.9880952132278723,True,Mise À Niveau Bras Swing Servo Métal Pour Wltoys K969 / K979 / K989 / K999 / P929 P99 01:28 Voiture@...
220,1560,Mobilier,1560,Mobilier,0.974730223266964,True,Buyiesky®Maquillage Sequin Sac Réversible Sac Cosmétique Mode De Stockage Sac À Main Organisateur Ma...
221,50,Accessoires gaming,50,Accessoires gaming,0.9464990654607169,True,Microphone ¿¿ Condensateur Pro Audio Bm800 Sound Studio Dynamic Mic + Montage Sur Amortisseur Microp...
222,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3778591717609286,False,Alfred Manessier Les Tours Et Autres Peintures Catalogue D'exposition Soissons 2005 
223,1320,Puériculture,1320,Puériculture,0.7848097770485518,True,Cadres Suspendus Baby Art 
224,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999997575898856,True,Armada 2526 - Jeu En Téléchargement <strong>À PROPOS DU JEU</strong>  Armada 2526 perpétue la grande...
225,1281,Jeux enfant,1281,Jeux enfant,0.9594044557876897,True,Yu-Gi-Oh - Magical Abductor (Core-En041) - Clash Of Rebellions - Unlimited Edition - Rare Yu-Gi-Oh i...
226,1300,Modélisme,1300,Modélisme,0.9886122431982002,True,Renault R8 - Dinky Toys - 1/43è-Dinky Toys RENAULT R8 DINKY TOYS MADE IN FRANCE BY MECCANO ECHELLE 1...
227,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.5081996212591043,False,Phildar Décoration Et Loisirs  N° 6 : Phildar Décoration Et Loisirs 
228,1280,Jouets enfant,1280,Jouets enfant,0.8048574804486829,True,Peluche Lbp Magnet Marron 
229,1300,Modélisme,1300,Modélisme,0.9999919660535436,True,Pour Dji Phantom 3 Drone Étanche Anti-Poussière Inrayable Protection En Silicone Bu-Générique 
230,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999690594728446,True,Intex Piscine gonflable Swim Center Family Lounge Pool 57190NP | Bleu - Piscine et spa - Piscines | ...
231,1560,Mobilier,1560,Mobilier,0.9821249824700318,True,Lot De 2 Chaises De Repas Avec Accoudoirs En Bois Et Métal Blanc A la pointe de la tendance avec ses...
232,1302,Jeux et accessoires de plein air,2585,Outillage de jardin,0.4010592281163153,False,Pocket Outils Multifonctions Porte-Clé Tournevis Clips Clips Cheveux Épingle À Cheveux Stream Pocket...
233,40,Jeux consoles neuf,40,Jeux consoles neuf,0.99580755349719,True,Sekai Wa Atashi De Mawatteru[Import Japonais] 
234,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999920662523567,True,Couverture solaire de piscine ronde 366 cm 29022 <p>Cette couverture solaire de piscine 29022 de la ...
235,1560,Mobilier,2583,Piscine et accessoires,0.867374509915776,False,Bestway Lit Gonflable Cornerstone 2 Places Avec Pompe Intégrée 67600 <p>Le lit pneumatique Cornersto...
236,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.5303558667911711,False,Nintendo Mini Nes - Neuve - Ideal Cadeau Noel  
237,1300,Modélisme,1160,Cartes de jeux,0.23363149326353572,False,Monsteur Truk Mta4 Thermique 
238,1140,Objets pop culture,1140,Objets pop culture,0.5928475480028035,True,Deadpool - Porte-Cles Metal - Blam 
239,1300,Modélisme,1300,Modélisme,0.991674772283438,True,Wltoys A150- B747 3ch 2.4g Rc Airplane Rtf Remote Control Glider Sailplanezen5091-Générique WLtoys A...
240,1920,Linge de maison,1920,Linge de maison,0.9806848229566183,True,Expression Vilaine Peau Douce Peach Coussin Taie D'oreiller 30x50cm Home Decor Koko1268 Expression v...
241,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9225730667250452,True,Bob Morane  Livre Grand Format  Aventure : N° 173 - La Bête Hors Des Âges - (Roman) 
242,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9921850802202423,True,Iron Front: Liberation 1944 D-Day Dlc - Jeu En Téléchargement <br /> NOTE : Nécessite le jeu origina...
243,1300,Modélisme,1300,Modélisme,0.9889840715806923,True,Portable Étanche Sac De Rangement De Transport Pour Hubsan Zino H117s Hm095-Générique Imperméable à ...
244,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.31593550372858276,True,Schylling Mini Juggling Balls Schylling Mini Juggling Balls
245,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9822745415755365,True,Realites N° 125 Du 01/06/1956 - La Chine Sous Le Masque Rouge  -   Chine Nouvelle  -   Eternelle. 
246,1160,Cartes de jeux,1160,Cartes de jeux,0.9992892176166075,True,Voleuse De Rêves ( Dream Thief ) - Magic Mtg - Coucheciel Vf Mint 20 - C 
247,2585,Outillage de jardin,2585,Outillage de jardin,0.9872884502874149,True,Clay Detailing nettoyage camion magique boue Clavier Gel nettoyant doux Nettoyant pour nettoyeur 552...
248,1560,Mobilier,1560,Mobilier,0.9205387234691802,True,Worth2buy® (Lot De 4) Tabourets De Bar Avec Dossier Noir Hauteur Réglable 95-115 CmSix Grilles En Cu...
249,2705,Livres neufs,10,Livres occasion,0.887816419315106,False,Manuel De La Charrue 
250,1300,Modélisme,2403,Lots livres et magazines,0.4070463029464264,False,Turbo-Rhino 1 - La Corne De Rhinoceros - Spirou Et Fantasio - 1/43-Atlas 
251,1560,Mobilier,1560,Mobilier,0.9671503816823848,True,Lit Avec Matelas À Mémoire De Forme Gris Clair Tissu 180x200 Cm 
252,40,Jeux consoles neuf,1160,Cartes de jeux,0.9916740856901187,False,Yu Gi Oh 5d's Wheelie Breaker 
253,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999961350659531,True,Générateur uvc piscine - BLUE LAGOON UV-C SPA 12 W Appareil UV en ABS. Modèle UV-C SPA complet avec ...
254,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.46760337915359734,True,Jeux Pokemon Jaune Rouge Et Bleu Game Boy Color 
255,2705,Livres neufs,10,Livres occasion,0.3938591685998423,False,A Son Corps Défendant 
256,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.960798160440699,True,Haie Artificielle Campovert - 3 M X 150 M 1 rouleau Haie artificielle végétale. Brise vue occultant ...
257,2705,Livres neufs,10,Livres occasion,0.1822220590591266,False,L'isle Haute: En Marge De Grand-Pré 
258,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9986062657760542,True,La France A Table- Lot 3 - De 10 Numéros 
259,2585,Outillage de jardin,10,Livres occasion,0.3199125374598531,False,LANCE FRUITIERE 1.50M +RACCORD D10 
260,1280,Jouets enfant,1280,Jouets enfant,0.8736426750121542,True,Purr-Fection Baby Gansu Beamerzzz Panda Bear 12 Plush With Flashlight pJaspur Monkey is super soft H...
261,1560,Mobilier,1560,Mobilier,0.987448797684083,True,"Paris Prix - Fauteuil Design Scandinave ""Dorcy"" 82cm Bleu Informations Techniques :<ul><li><strong>D..."
262,1140,Objets pop culture,1140,Objets pop culture,0.9838322103740977,True,Magnet - Il Etait Une Fois La Vie - Corps Humain - 18 - Humerus 
263,1140,Objets pop culture,1140,Objets pop culture,0.7600855946283619,True,Figurine Street Fighter - Bishoujo Sakura 1/7 24cm - Statuette en PVC à l?échelle 1/7 taille env. 24...
264,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9918923771978099,True,Coloré Petit Ruban Ransparent Bande Cutter Plastique Bande Machine Bande Rack Vendu En Magasin Zhufu...
265,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9992767174969613,True,2 Cassette D'encre E/4911 Recharge Pour Tampon Trodat Printy Bleu 
266,2280,Journaux et revues occasion,10,Livres occasion,0.4398881049942333,False,La Vie Illustree N° 161 A Propos Du Conflit Franco-Turc Journal hebdommadaire. Sommaire : Le Conflit...
267,2705,Livres neufs,2705,Livres neufs,0.9913456011786665,True,Il Était Une Fois Toutine Ou Les Légendes Alphanumériques Cette premi&egrave;re l&eacute;gende comme...
268,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9996933532665242,True,Spa Thalassa - 5 places - Acrylique Blanc Perlé - Habillage Marron Dimensions : 220 x 220 x 96 cm //...
269,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9672150077140236,True,Lot 2 Livres Partitions Saxophone Pierre Max Dubois - Dix Figures A Danser & Mazurka  
270,2462,Console et Jeux vidéos occasion,2462,Console et Jeux vidéos occasion,0.97610071049617,True,Psvita + 2 Jeux + Carte Memoire 4go 
271,40,Jeux consoles neuf,40,Jeux consoles neuf,0.6715267433510842,True,Connecteurs Adaptateurs Optiques De Câble Fibre Optique Toslink Audio Numérique Magideal <p><b>La de...
272,1280,Jouets enfant,1280,Jouets enfant,0.7888303629697101,True,Puzzle Puzzle 2000 Peinture À L'huile Puzzles Exercice À La Main Et Le Cerveau Jouet @Sdongt2628 Puz...
273,10,Livres occasion,10,Livres occasion,0.9191307038359187,True,The Children's Bible In 365 Stories A classic children's Bible with international sales in more than...
