original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
517,img_517,1320,0.21228349,1320,Puériculture
518,img_518,1281,0.14998755,1180,Jeux enfant
519,img_519,60,0.98726207,60,Consoles de jeux
520,img_520,2905,0.7300326,10,Jeux PC en téléchargement
521,img_521,2522,0.32312307,2522,Fournitures papeterie
522,img_522,2583,0.57173586,2583,Piscine et accessoires
523,img_523,1320,0.46015513,1320,Puériculture
524,img_524,1560,0.2735163,1560,Mobilier
525,img_525,2705,0.439823,2705,Livres neufs
526,img_526,1280,0.55621326,1280,Jouets enfant
527,img_527,2583,0.97777915,2583,Piscine et accessoires
528,img_528,1920,0.6888475,2522,Linge de maison
529,img_529,2583,0.9387885,2583,Piscine et accessoires
530,img_530,2220,0.411822,2582,Animalerie
531,img_531,1281,0.124348834,1160,Jeux enfant
532,img_532,2220,0.9016942,2220,Animalerie
533,img_533,1302,0.27904788,1300,Jeux et accessoires de plein air
534,img_534,2462,0.83961576,2462,Console et Jeux vidéos occasion
535,img_535,1280,0.1464834,1281,Jouets enfant
536,img_536,2585,0.6594906,2582,Outillage de jardin
537,img_537,2705,0.9867241,2705,Livres neufs
538,img_538,2403,0.37118238,2403,Lots livres et magazines
539,img_539,1140,0.88177466,1140,Objets pop culture
540,img_540,1320,0.70250034,1302,Puériculture
541,img_541,2060,0.88258606,2060,Décoration
542,img_542,2060,0.19903383,2060,Décoration
543,img_543,40,0.84132344,2462,Jeux consoles neuf
544,img_544,1281,0.41161627,1940,Jeux enfant
545,img_545,1301,0.588313,1301,Lingerie enfant et jeu de bar
546,img_546,1920,0.89557123,1920,Linge de maison
547,img_547,1302,0.61243355,1302,Jeux et accessoires de plein air
548,img_548,2705,0.92603546,2705,Livres neufs
549,img_549,2705,0.9670327,2705,Livres neufs
550,img_550,1560,0.48861724,1560,Mobilier
551,img_551,2403,0.5903554,2403,Lots livres et magazines
552,img_552,40,0.17708601,2522,Jeux consoles neuf
553,img_553,1140,0.6826819,1140,Objets pop culture
554,img_554,1140,0.72056776,1280,Objets pop culture
555,img_555,1302,0.7776613,1302,Jeux et accessoires de plein air
556,img_556,2905,0.6003379,2905,Jeux PC en téléchargement
557,img_557,1280,0.24104312,2582,Jouets enfant
558,img_558,2280,0.9686809,2280,Journaux et revues occasion
559,img_559,2522,0.87449664,2522,Fournitures papeterie
560,img_560,1140,0.81516665,1140,Objets pop culture
561,img_561,1302,0.8964797,1560,Jeux et accessoires de plein air
562,img_562,1302,0.14189261,2583,Jeux et accessoires de plein air
563,img_563,1280,0.59586304,1300,Jouets enfant
564,img_564,1920,0.9099822,1920,Linge de maison
565,img_565,2280,0.95657784,2280,Journaux et revues occasion
566,img_566,1320,0.18045133,1300,Puériculture
567,img_567,1160,0.96181244,1160,Cartes de jeux
568,img_568,2060,0.79186153,2060,Décoration
569,img_569,40,0.43177858,40,Jeux consoles neuf
570,img_570,2583,0.7541768,2583,Piscine et accessoires
571,img_571,1320,0.930653,1320,Puériculture
572,img_572,60,0.99135476,60,Consoles de jeux
573,img_573,2522,0.25940824,1300,Fournitures papeterie
574,img_574,2280,0.79442954,2280,Journaux et revues occasion
575,img_575,2583,0.9826041,2583,Piscine et accessoires
576,img_576,2583,0.92597973,2583,Piscine et accessoires
577,img_577,1300,0.17764637,1280,Modélisme
578,img_578,2522,0.99658763,2522,Fournitures papeterie
579,img_579,2280,0.97385186,2280,Journaux et revues occasion
580,img_580,2060,0.93820196,1320,Décoration
581,img_581,2522,0.5337914,2583,Fournitures papeterie
582,img_582,1320,0.34654438,1320,Puériculture
583,img_583,2280,0.916503,2280,Journaux et revues occasion
584,img_584,2583,0.9893695,2583,Piscine et accessoires
585,img_585,1320,0.98490417,1320,Puériculture
586,img_586,2280,0.98261696,2280,Journaux et revues occasion
587,img_587,1302,0.60645294,10,Jeux et accessoires de plein air
588,img_588,2060,0.9792548,2060,Décoration
589,img_589,2582,0.3921028,2583,Mobilier et accessoires de jardin
590,img_590,1180,0.44381282,1180,Jeux de rôle et figurines
591,img_591,1160,0.88757116,1160,Cartes de jeux
592,img_592,60,0.73304987,60,Consoles de jeux
593,img_593,1140,0.58290917,1280,Objets pop culture
594,img_594,2583,0.9946003,2583,Piscine et accessoires
595,img_595,2583,0.67643803,2583,Piscine et accessoires
596,img_596,2280,0.7714944,2403,Journaux et revues occasion
597,img_597,2403,0.14784314,2280,Lots livres et magazines
598,img_598,2220,0.2920733,2220,Animalerie
599,img_599,1300,0.6338716,1300,Modélisme
600,img_600,2582,0.20556094,2585,Mobilier et accessoires de jardin
601,img_601,1300,0.84152687,1300,Modélisme
602,img_602,1320,0.9093755,1320,Puériculture
603,img_603,50,0.87998265,50,Accessoires gaming
604,img_604,2280,0.86530685,2280,Journaux et revues occasion
605,img_605,2060,0.407984,1140,Décoration
606,img_606,40,0.48448268,1160,Jeux consoles neuf
607,img_607,2280,0.32401714,2705,Journaux et revues occasion
608,img_608,1920,0.12221798,2060,Linge de maison
609,img_609,1300,0.5723105,1280,Modélisme
610,img_610,1300,0.69273394,1300,Modélisme
611,img_611,1940,0.17089151,1940,Épicerie
612,img_612,1280,0.34632385,1281,Jouets enfant
613,img_613,1302,0.23798811,2583,Jeux et accessoires de plein air
614,img_614,1320,0.8048271,1320,Puériculture
615,img_615,2280,0.9598738,2280,Journaux et revues occasion
616,img_616,2462,0.6860819,2462,Console et Jeux vidéos occasion
617,img_617,1560,0.41471016,2522,Mobilier
618,img_618,1320,0.96454155,1320,Puériculture
619,img_619,2585,0.40834394,2522,Outillage de jardin
620,img_620,1560,0.8419963,1560,Mobilier
621,img_621,1320,0.8841706,1320,Puériculture
622,img_622,2280,0.94902676,2280,Journaux et revues occasion
623,img_623,10,0.46866006,2403,Livres occasion
624,img_624,2280,0.29998225,10,Journaux et revues occasion
625,img_625,2583,0.99195147,2583,Piscine et accessoires
626,img_626,1281,0.59951514,40,Jeux enfant
627,img_627,2522,0.98401743,2522,Fournitures papeterie
628,img_628,2060,0.50004804,2060,Décoration
629,img_629,1140,0.37703446,1180,Objets pop culture
630,img_630,1302,0.24336481,1320,Jeux et accessoires de plein air
631,img_631,1920,0.90202665,1920,Linge de maison
632,img_632,2583,0.89465123,2583,Piscine et accessoires
633,img_633,1160,0.9682596,1160,Cartes de jeux
634,img_634,1281,0.31527343,1280,Jeux enfant
635,img_635,1160,0.14022273,1280,Cartes de jeux
636,img_636,2522,0.5711139,2522,Fournitures papeterie
637,img_637,2280,0.44334733,2280,Journaux et revues occasion
638,img_638,1302,0.9440725,2585,Jeux et accessoires de plein air
639,img_639,1920,0.9770083,1920,Linge de maison
640,img_640,1160,0.9679815,1160,Cartes de jeux
641,img_641,1180,0.41866288,1281,Jeux de rôle et figurines
642,img_642,1281,0.12290198,1280,Jeux enfant
643,img_643,2060,0.5426564,2522,Décoration
644,img_644,2905,0.78684,2905,Jeux PC en téléchargement
645,img_645,2582,0.68537766,1560,Mobilier et accessoires de jardin
646,img_646,2585,0.9001341,2585,Outillage de jardin
647,img_647,2585,0.6150508,2585,Outillage de jardin
648,img_648,1280,0.52259696,1280,Jouets enfant
649,img_649,2583,0.96642625,2583,Piscine et accessoires
650,img_650,1140,0.35071233,1280,Objets pop culture
651,img_651,2705,0.81546575,2705,Livres neufs
652,img_652,2462,0.60023767,40,Console et Jeux vidéos occasion
653,img_653,1280,0.20259418,2582,Jouets enfant
654,img_654,2522,0.9898642,2522,Fournitures papeterie
655,img_655,1140,0.63137835,1280,Objets pop culture
656,img_656,1940,0.96373004,1940,Épicerie
657,img_657,1280,0.6499488,1280,Jouets enfant
658,img_658,1281,0.3495319,10,Jeux enfant
659,img_659,1320,0.22785667,2582,Puériculture
660,img_660,1320,0.20690547,1560,Puériculture
661,img_661,1300,0.7846272,1300,Modélisme
662,img_662,1280,0.19032341,1280,Jouets enfant
663,img_663,2585,0.8751162,2585,Outillage de jardin
664,img_664,1302,0.32979724,2060,Jeux et accessoires de plein air
665,img_665,1300,0.40659508,1300,Modélisme
666,img_666,2462,0.109084286,1320,Console et Jeux vidéos occasion
667,img_667,2060,0.30953276,2060,Décoration
668,img_668,1300,0.26261067,1300,Modélisme
669,img_669,1560,0.20211066,2583,Mobilier
670,img_670,1320,0.3993657,1560,Puériculture
671,img_671,2522,0.16229258,2522,Fournitures papeterie
672,img_672,1560,0.7963161,1560,Mobilier
673,img_673,1300,0.23266198,2583,Modélisme
674,img_674,50,0.20459476,50,Accessoires gaming
675,img_675,1140,0.497321,1140,Objets pop culture
676,img_676,2060,0.8434791,2060,Décoration
677,img_677,50,0.46799928,50,Accessoires gaming
678,img_678,2280,0.47850266,1160,Journaux et revues occasion
679,img_679,1300,0.2241675,1300,Modélisme
680,img_680,1920,0.9507238,1920,Linge de maison
681,img_681,2583,0.9773999,2583,Piscine et accessoires
682,img_682,2583,0.93130046,2583,Piscine et accessoires
683,img_683,1300,0.7011895,1281,Modélisme
684,img_684,1140,0.77824783,1140,Objets pop culture
685,img_685,1180,0.7682413,1180,Jeux de rôle et figurines
686,img_686,1140,0.9474769,1140,Objets pop culture
687,img_687,1301,0.8671833,1301,Lingerie enfant et jeu de bar
688,img_688,2403,0.7178369,2403,Lots livres et magazines
689,img_689,1160,0.9743527,1160,Cartes de jeux
690,img_690,1301,0.172464,1320,Lingerie enfant et jeu de bar
691,img_691,1180,0.99743855,1180,Jeux de rôle et figurines
692,img_692,2583,0.9314313,2583,Piscine et accessoires
693,img_693,1160,0.7917024,1160,Cartes de jeux
694,img_694,1160,0.910868,1160,Cartes de jeux
695,img_695,2582,0.1188239,2583,Mobilier et accessoires de jardin
696,img_696,2522,0.6091445,2522,Fournitures papeterie
697,img_697,2583,0.6879278,2583,Piscine et accessoires
698,img_698,1300,0.9614772,1300,Modélisme
699,img_699,2905,0.9592328,2905,Jeux PC en téléchargement
700,img_700,2705,0.2328683,2522,Livres neufs
701,img_701,40,0.20531371,10,Jeux consoles neuf
702,img_702,1180,0.15662548,1140,Jeux de rôle et figurines
703,img_703,2462,0.7493378,2462,Console et Jeux vidéos occasion
704,img_704,1140,0.9437928,1280,Objets pop culture
705,img_705,2060,0.2936539,1560,Décoration
706,img_706,2582,0.8227083,2582,Mobilier et accessoires de jardin
707,img_707,2403,0.3347406,2403,Lots livres et magazines
708,img_708,2583,0.97034633,2583,Piscine et accessoires
709,img_709,1160,0.17792071,1281,Cartes de jeux
710,img_710,2583,0.8033541,2583,Piscine et accessoires
711,img_711,2462,0.99163616,2462,Console et Jeux vidéos occasion
712,img_712,2705,0.7798724,10,Livres neufs
713,img_713,1920,0.84500355,1920,Linge de maison
714,img_714,1160,0.96550024,1160,Cartes de jeux
715,img_715,1280,0.31398177,1280,Jouets enfant
716,img_716,2585,0.85071033,2585,Outillage de jardin
717,img_717,10,0.31723318,2403,Livres occasion
718,img_718,1160,0.98489547,1160,Cartes de jeux
719,img_719,10,0.33304155,2705,Livres occasion
720,img_720,1160,0.8342992,1160,Cartes de jeux
721,img_721,1920,0.8905071,1920,Linge de maison
722,img_722,2403,0.6385042,2403,Lots livres et magazines
723,img_723,2462,0.23317991,40,Console et Jeux vidéos occasion
724,img_724,1920,0.5930173,2060,Linge de maison
725,img_725,2583,0.74044436,2582,Piscine et accessoires
726,img_726,1280,0.8051122,1280,Jouets enfant
727,img_727,2280,0.86401165,2280,Journaux et revues occasion
728,img_728,1920,0.91433686,1920,Linge de maison
729,img_729,1300,0.39423886,1300,Modélisme
730,img_730,1160,0.96336716,1160,Cartes de jeux
731,img_731,2583,0.42002466,2583,Piscine et accessoires
732,img_732,1920,0.90976804,1920,Linge de maison
733,img_733,2582,0.28647783,1560,Mobilier et accessoires de jardin
734,img_734,1320,0.9811081,1320,Puériculture
735,img_735,2583,0.9079941,2583,Piscine et accessoires
736,img_736,1560,0.8873767,1560,Mobilier
737,img_737,1320,0.45539138,1320,Puériculture
738,img_738,1320,0.7442809,1320,Puériculture
739,img_739,1280,0.5971709,1140,Jouets enfant
740,img_740,2583,0.64337784,2583,Piscine et accessoires
741,img_741,2583,0.88864255,2583,Piscine et accessoires
742,img_742,2585,0.17266427,1300,Outillage de jardin
743,img_743,2403,0.7088116,2403,Lots livres et magazines
744,img_744,1920,0.18358706,2585,Linge de maison
745,img_745,1320,0.9788888,1320,Puériculture
746,img_746,1560,0.17901266,1560,Mobilier
747,img_747,1302,0.2888669,1920,Jeux et accessoires de plein air
748,img_748,2220,0.72388166,2220,Animalerie
749,img_749,2522,0.5326655,2522,Fournitures papeterie
750,img_750,1300,0.527654,1300,Modélisme
751,img_751,1300,0.478255,2905,Modélisme
752,img_752,1281,0.59830356,40,Jeux enfant
753,img_753,40,0.21534483,40,Jeux consoles neuf
754,img_754,1160,0.83505,1160,Cartes de jeux
755,img_755,50,0.3890539,1300,Accessoires gaming
756,img_756,1300,0.60458785,2583,Modélisme
757,img_757,50,0.7141843,40,Accessoires gaming
758,img_758,2905,0.5158893,40,Jeux PC en téléchargement
759,img_759,1940,0.22600354,1940,Épicerie
760,img_760,1300,0.12975131,60,Modélisme
761,img_761,2583,0.9967122,2583,Piscine et accessoires
762,img_762,1280,0.9274783,1280,Jouets enfant
763,img_763,1920,0.95345306,1920,Linge de maison
764,img_764,1300,0.92813003,1300,Modélisme
765,img_765,1300,0.38717693,1300,Modélisme
766,img_766,1300,0.79659265,1300,Modélisme
767,img_767,2280,0.398385,2280,Journaux et revues occasion
768,img_768,1302,0.8950928,2060,Jeux et accessoires de plein air
769,img_769,10,0.27291232,2403,Livres occasion
770,img_770,2582,0.48393995,1280,Mobilier et accessoires de jardin
771,img_771,1300,0.79304034,1300,Modélisme
772,img_772,2583,0.9597999,2583,Piscine et accessoires
773,img_773,1920,0.9346004,1920,Linge de maison
774,img_774,2060,0.8487701,2060,Décoration
775,img_775,50,0.77235353,50,Accessoires gaming
776,img_776,1560,0.8658581,1560,Mobilier
777,img_777,10,0.17925641,1300,Livres occasion
778,img_778,60,0.14365768,2522,Consoles de jeux
779,img_779,1560,0.3710621,2583,Mobilier
780,img_780,2582,0.75066334,2582,Mobilier et accessoires de jardin
781,img_781,1302,0.2241566,1280,Jeux et accessoires de plein air
782,img_782,2905,0.6312322,2905,Jeux PC en téléchargement
783,img_783,1301,0.9903848,1301,Lingerie enfant et jeu de bar
784,img_784,2280,0.8594931,2280,Journaux et revues occasion
785,img_785,1140,0.5717995,1940,Objets pop culture
786,img_786,2060,0.81061006,40,Décoration
787,img_787,2583,0.9394143,2583,Piscine et accessoires
788,img_788,50,0.17803094,1140,Accessoires gaming
789,img_789,1281,0.6781934,1281,Jeux enfant
790,img_790,2583,0.938652,2583,Piscine et accessoires
791,img_791,2905,0.99805766,2905,Jeux PC en téléchargement
792,img_792,1940,0.99867827,1940,Épicerie
793,img_793,2585,0.5979536,2060,Outillage de jardin
794,img_794,2905,0.23259842,50,Jeux PC en téléchargement
795,img_795,1140,0.79729176,1140,Objets pop culture
796,img_796,2582,0.6003919,2582,Mobilier et accessoires de jardin
797,img_797,1560,0.9015449,1560,Mobilier
798,img_798,2280,0.47134182,1160,Journaux et revues occasion
799,img_799,1940,0.10140011,1940,Épicerie
800,img_800,2583,0.9973326,2583,Piscine et accessoires
801,img_801,2403,0.5796774,2403,Lots livres et magazines
802,img_802,2060,0.23911251,2582,Décoration
803,img_803,1560,0.18903169,50,Mobilier
804,img_804,2462,0.38071576,40,Console et Jeux vidéos occasion
805,img_805,1280,0.7530707,1281,Jouets enfant
806,img_806,2220,0.9907268,2220,Animalerie
807,img_807,2705,0.1881145,2705,Livres neufs
808,img_808,2522,0.38775268,2583,Fournitures papeterie
809,img_809,1920,0.873195,1920,Linge de maison
810,img_810,1280,0.5161856,1320,Jouets enfant
811,img_811,2583,0.98944104,2583,Piscine et accessoires
812,img_812,1302,0.28758916,1302,Jeux et accessoires de plein air
813,img_813,1300,0.8892252,1300,Modélisme
814,img_814,1160,0.9859918,1160,Cartes de jeux
815,img_815,40,0.40985897,2462,Jeux consoles neuf
816,img_816,2582,0.62941617,1560,Mobilier et accessoires de jardin
817,img_817,2280,0.3562093,1281,Journaux et revues occasion
818,img_818,50,0.8980259,50,Accessoires gaming
819,img_819,1320,0.97876203,1320,Puériculture
820,img_820,1320,0.9891572,1320,Puériculture
821,img_821,1300,0.28847855,1281,Modélisme
822,img_822,1160,0.94711673,1160,Cartes de jeux
823,img_823,40,0.168712,40,Jeux consoles neuf
824,img_824,1920,0.9341398,1920,Linge de maison
825,img_825,40,0.94577414,2462,Jeux consoles neuf
826,img_826,2403,0.6008244,2403,Lots livres et magazines
827,img_827,10,0.56851315,2403,Livres occasion
828,img_828,1920,0.984714,1920,Linge de maison
829,img_829,40,0.34281534,40,Jeux consoles neuf
830,img_830,2522,0.98217267,2522,Fournitures papeterie
831,img_831,10,0.35750163,2280,Livres occasion
832,img_832,1560,0.43195048,1560,Mobilier
833,img_833,1160,0.96606386,1160,Cartes de jeux
834,img_834,1160,0.9119656,1160,Cartes de jeux
835,img_835,1920,0.2785556,1920,Linge de maison
836,img_836,2280,0.64014214,2403,Journaux et revues occasion
837,img_837,2585,0.24641876,2583,Outillage de jardin
838,img_838,2582,0.66594785,1560,Mobilier et accessoires de jardin
839,img_839,1300,0.7731736,1300,Modélisme
840,img_840,1920,0.8987769,1920,Linge de maison
841,img_841,2705,0.5604755,2280,Livres neufs
842,img_842,2403,0.91944957,2403,Lots livres et magazines
843,img_843,1560,0.93181545,1560,Mobilier
844,img_844,1300,0.79214483,1300,Modélisme
845,img_845,2583,0.76473063,2583,Piscine et accessoires
846,img_846,2522,0.999141,2522,Fournitures papeterie
847,img_847,1920,0.9428736,1560,Linge de maison
848,img_848,1560,0.47192934,1560,Mobilier
849,img_849,2585,0.17624703,10,Outillage de jardin
850,img_850,1302,0.48046196,1920,Jeux et accessoires de plein air
851,img_851,2583,0.48623505,2583,Piscine et accessoires
852,img_852,1281,0.9242906,1280,Jeux enfant
853,img_853,2220,0.32242212,1280,Animalerie
854,img_854,1920,0.9778301,1920,Linge de maison
855,img_855,1920,0.9071074,2060,Linge de maison
856,img_856,2403,0.25938264,2403,Lots livres et magazines
857,img_857,40,0.6087252,1280,Jeux consoles neuf
858,img_858,1160,0.22811915,1160,Cartes de jeux
859,img_859,1300,0.2228608,2583,Modélisme
860,img_860,2583,0.9813339,2583,Piscine et accessoires
861,img_861,2583,0.16073596,2583,Piscine et accessoires
862,img_862,40,0.42835036,1180,Jeux consoles neuf
863,img_863,1302,0.24637282,2583,Jeux et accessoires de plein air
864,img_864,2583,0.89472663,2583,Piscine et accessoires
865,img_865,2582,0.5106323,1920,Mobilier et accessoires de jardin
866,img_866,1302,0.65596837,1302,Jeux et accessoires de plein air
867,img_867,1300,0.90086305,1300,Modélisme
868,img_868,2583,0.9693861,2583,Piscine et accessoires
869,img_869,2403,0.35450518,10,Lots livres et magazines
870,img_870,2060,0.4407835,1560,Décoration
871,img_871,1160,0.96773124,1160,Cartes de jeux
872,img_872,1920,0.97893256,1920,Linge de maison
873,img_873,1300,0.73133504,2583,Modélisme
874,img_874,1140,0.73918754,1140,Objets pop culture
875,img_875,1300,0.09954591,2583,Modélisme
876,img_876,2280,0.9159,2280,Journaux et revues occasion
