original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
523,img_523,2582,0.30097848,1320,Mobilier et accessoires de jardin
524,img_524,2585,0.24343416,1560,Outillage de jardin
525,img_525,2705,0.705638,2705,Livres neufs
526,img_526,1280,0.8299968,1280,Jouets enfant
527,img_527,2583,0.9896973,2583,Piscine et accessoires
528,img_528,2060,0.38686708,2522,Décoration
529,img_529,2583,0.9896292,2583,Piscine et accessoires
530,img_530,2582,0.22798745,2582,Mobilier et accessoires de jardin
531,img_531,1160,0.41113862,1160,Cartes de jeux
532,img_532,2220,0.9901992,2220,Animalerie
533,img_533,1302,0.7584237,1300,Jeux et accessoires de plein air
534,img_534,2403,0.6098927,2462,Lots livres et magazines
535,img_535,1302,0.4210319,1281,Jeux et accessoires de plein air
536,img_536,2585,0.44251826,2582,Outillage de jardin
537,img_537,2705,0.9747365,2705,Livres neufs
538,img_538,2462,0.4730753,2403,Console et Jeux vidéos occasion
539,img_539,1140,0.76846063,1140,Objets pop culture
540,img_540,1320,0.8171198,1302,Puériculture
541,img_541,2060,0.55505544,2060,Décoration
542,img_542,2060,0.22424644,2060,Décoration
543,img_543,40,0.85443395,2462,Jeux consoles neuf
544,img_544,1302,0.45104557,1940,Jeux et accessoires de plein air
545,img_545,1301,0.46490055,1301,Lingerie enfant et jeu de bar
546,img_546,1920,0.9573672,1920,Linge de maison
547,img_547,2585,0.464377,1302,Outillage de jardin
548,img_548,2705,0.9883525,2705,Livres neufs
549,img_549,2705,0.994932,2705,Livres neufs
550,img_550,2060,0.51925707,1560,Décoration
551,img_551,2403,0.75087225,2403,Lots livres et magazines
552,img_552,2522,0.5017652,2522,Fournitures papeterie
553,img_553,1140,0.39198574,1140,Objets pop culture
554,img_554,1140,0.9433481,1280,Objets pop culture
555,img_555,1302,0.5333803,1302,Jeux et accessoires de plein air
556,img_556,2905,0.38247827,2905,Jeux PC en téléchargement
557,img_557,2060,0.6434592,2582,Décoration
558,img_558,2280,0.908504,2280,Journaux et revues occasion
559,img_559,2522,0.9766442,2522,Fournitures papeterie
560,img_560,1180,0.44633886,1140,Jeux de rôle et figurines
561,img_561,1320,0.32325476,1560,Puériculture
562,img_562,1302,0.16553867,2583,Jeux et accessoires de plein air
563,img_563,1280,0.94627047,1300,Jouets enfant
564,img_564,1920,0.9875289,1920,Linge de maison
565,img_565,2280,0.7212061,2280,Journaux et revues occasion
566,img_566,1320,0.6015129,1300,Puériculture
567,img_567,1160,0.9956202,1160,Cartes de jeux
568,img_568,2060,0.5819651,2060,Décoration
569,img_569,40,0.83005506,40,Jeux consoles neuf
570,img_570,2585,0.43519372,2583,Outillage de jardin
571,img_571,1320,0.44028848,1320,Puériculture
572,img_572,60,0.9548968,60,Consoles de jeux
573,img_573,2522,0.31989408,1300,Fournitures papeterie
574,img_574,40,0.51281464,2280,Jeux consoles neuf
575,img_575,2583,0.9990877,2583,Piscine et accessoires
576,img_576,2583,0.9968802,2583,Piscine et accessoires
577,img_577,1300,0.50305927,1280,Modélisme
578,img_578,2522,0.9902996,2522,Fournitures papeterie
579,img_579,2280,0.9803493,2280,Journaux et revues occasion
580,img_580,2060,0.43659088,1320,Décoration
581,img_581,1302,0.30397126,2583,Jeux et accessoires de plein air
582,img_582,1320,0.56672615,1320,Puériculture
583,img_583,2280,0.7964538,2280,Journaux et revues occasion
584,img_584,2583,0.8842776,2583,Piscine et accessoires
585,img_585,1320,0.8856738,1320,Puériculture
586,img_586,2280,0.9996904,2280,Journaux et revues occasion
587,img_587,2403,0.21016984,10,Lots livres et magazines
588,img_588,2060,0.9270521,2060,Décoration
589,img_589,2582,0.4269273,2583,Mobilier et accessoires de jardin
590,img_590,1180,0.45665827,1180,Jeux de rôle et figurines
591,img_591,1160,0.29490536,1160,Cartes de jeux
592,img_592,60,0.29805106,60,Consoles de jeux
593,img_593,2705,0.26930544,1280,Livres neufs
594,img_594,2583,0.97718906,2583,Piscine et accessoires
595,img_595,2585,0.31660172,2583,Outillage de jardin
596,img_596,2280,0.6696927,2403,Journaux et revues occasion
597,img_597,2403,0.12953436,2280,Lots livres et magazines
598,img_598,1320,0.6411681,2220,Puériculture
599,img_599,1300,0.58500534,1300,Modélisme
600,img_600,2583,0.41472092,2585,Piscine et accessoires
601,img_601,1300,0.9864655,1300,Modélisme
602,img_602,1320,0.71900314,1320,Puériculture
603,img_603,50,0.9952695,50,Accessoires gaming
604,img_604,2280,0.64930457,2280,Journaux et revues occasion
605,img_605,1140,0.8971709,1140,Objets pop culture
606,img_606,40,0.5820706,1160,Jeux consoles neuf
607,img_607,10,0.47814825,2705,Livres occasion
608,img_608,2060,0.24102508,2060,Décoration
609,img_609,1300,0.64383346,1280,Modélisme
610,img_610,1300,0.48094252,1300,Modélisme
611,img_611,40,0.3204101,1940,Jeux consoles neuf
612,img_612,1320,0.26306137,1281,Puériculture
613,img_613,1140,0.4388324,2583,Objets pop culture
614,img_614,1320,0.6240496,1320,Puériculture
615,img_615,40,0.4273216,2280,Jeux consoles neuf
616,img_616,2462,0.97971195,2462,Console et Jeux vidéos occasion
617,img_617,2522,0.27982947,2522,Fournitures papeterie
618,img_618,1320,0.88259935,1320,Puériculture
619,img_619,2522,0.73429847,2522,Fournitures papeterie
620,img_620,1560,0.9669917,1560,Mobilier
621,img_621,1320,0.9050057,1320,Puériculture
622,img_622,2280,0.8704964,2280,Journaux et revues occasion
623,img_623,2403,0.49968168,2403,Lots livres et magazines
624,img_624,2280,0.35706154,10,Journaux et revues occasion
625,img_625,2583,0.94651717,2583,Piscine et accessoires
626,img_626,2522,0.33307526,40,Fournitures papeterie
627,img_627,2522,0.99098676,2522,Fournitures papeterie
628,img_628,1302,0.6048386,2060,Jeux et accessoires de plein air
629,img_629,1140,0.70030415,1180,Objets pop culture
630,img_630,1280,0.39108732,1320,Jouets enfant
631,img_631,1920,0.99519277,1920,Linge de maison
632,img_632,2583,0.932626,2583,Piscine et accessoires
633,img_633,1160,0.99624926,1160,Cartes de jeux
634,img_634,1281,0.9716945,1280,Jeux enfant
635,img_635,10,0.21895719,1280,Livres occasion
636,img_636,2522,0.33097494,2522,Fournitures papeterie
637,img_637,2280,0.54946595,2280,Journaux et revues occasion
638,img_638,1302,0.5184608,2585,Jeux et accessoires de plein air
639,img_639,1920,0.99471384,1920,Linge de maison
640,img_640,1160,0.9977271,1160,Cartes de jeux
641,img_641,2705,0.26854438,1281,Livres neufs
642,img_642,1280,0.5044521,1280,Jouets enfant
643,img_643,2060,0.5098352,2522,Décoration
644,img_644,2905,0.99364024,2905,Jeux PC en téléchargement
645,img_645,2060,0.39949507,1560,Décoration
646,img_646,2585,0.9484942,2585,Outillage de jardin
647,img_647,1302,0.5408909,2585,Jeux et accessoires de plein air
648,img_648,1280,0.9595358,1280,Jouets enfant
649,img_649,2583,0.997352,2583,Piscine et accessoires
650,img_650,1140,0.7425112,1280,Objets pop culture
651,img_651,2705,0.9758916,2705,Livres neufs
652,img_652,2462,0.5589211,40,Console et Jeux vidéos occasion
653,img_653,2582,0.29580986,2582,Mobilier et accessoires de jardin
654,img_654,2522,0.9934667,2522,Fournitures papeterie
655,img_655,1302,0.28307995,1280,Jeux et accessoires de plein air
656,img_656,1940,0.82454354,1940,Épicerie
657,img_657,1280,0.48242426,1280,Jouets enfant
658,img_658,1281,0.5490779,10,Jeux enfant
659,img_659,1320,0.367868,2582,Puériculture
660,img_660,1320,0.32832146,1560,Puériculture
661,img_661,1300,0.72951007,1300,Modélisme
662,img_662,2585,0.25216416,1280,Outillage de jardin
663,img_663,2585,0.8816212,2585,Outillage de jardin
664,img_664,2060,0.9579291,2060,Décoration
665,img_665,1300,0.29958528,1300,Modélisme
666,img_666,1320,0.16569002,1320,Puériculture
667,img_667,2060,0.92293215,2060,Décoration
668,img_668,1302,0.5715296,1300,Jeux et accessoires de plein air
669,img_669,2060,0.21066126,2583,Décoration
670,img_670,2060,0.706491,1560,Décoration
671,img_671,1320,0.28943858,2522,Puériculture
672,img_672,1560,0.8961439,1560,Mobilier
673,img_673,1300,0.57826334,2583,Modélisme
674,img_674,60,0.6280299,50,Consoles de jeux
675,img_675,1140,0.8322929,1140,Objets pop culture
676,img_676,2060,0.90769786,2060,Décoration
677,img_677,50,0.6944142,50,Accessoires gaming
678,img_678,40,0.44506207,1160,Jeux consoles neuf
679,img_679,1300,0.5457425,1300,Modélisme
680,img_680,1920,0.9994469,1920,Linge de maison
681,img_681,2583,0.99154985,2583,Piscine et accessoires
682,img_682,2583,0.96710545,2583,Piscine et accessoires
683,img_683,1300,0.8342489,1281,Modélisme
684,img_684,1140,0.82465637,1140,Objets pop culture
685,img_685,1140,0.6886347,1180,Objets pop culture
686,img_686,1140,0.78760046,1140,Objets pop culture
687,img_687,1301,0.55331093,1301,Lingerie enfant et jeu de bar
688,img_688,2403,0.75513065,2403,Lots livres et magazines
689,img_689,1160,0.99774915,1160,Cartes de jeux
690,img_690,1281,0.8642788,1320,Jeux enfant
691,img_691,1180,0.42730287,1180,Jeux de rôle et figurines
692,img_692,2583,0.89390785,2583,Piscine et accessoires
693,img_693,1160,0.9955041,1160,Cartes de jeux
694,img_694,1160,0.9933141,1160,Cartes de jeux
695,img_695,2060,0.52052903,2583,Décoration
696,img_696,2705,0.83132213,2522,Livres neufs
697,img_697,2583,0.28893098,2583,Piscine et accessoires
698,img_698,1300,0.99135405,1300,Modélisme
699,img_699,2905,0.98430055,2905,Jeux PC en téléchargement
700,img_700,2403,0.75018334,2522,Lots livres et magazines
701,img_701,40,0.41820338,10,Jeux consoles neuf
702,img_702,1320,0.26313794,1140,Puériculture
703,img_703,2462,0.97600365,2462,Console et Jeux vidéos occasion
704,img_704,1140,0.9103052,1280,Objets pop culture
705,img_705,2060,0.4923719,1560,Décoration
706,img_706,2582,0.99243647,2582,Mobilier et accessoires de jardin
707,img_707,2403,0.48708573,2403,Lots livres et magazines
708,img_708,2585,0.3388331,2583,Outillage de jardin
709,img_709,1160,0.5788563,1281,Cartes de jeux
710,img_710,2583,0.7251919,2583,Piscine et accessoires
711,img_711,2462,0.66413563,2462,Console et Jeux vidéos occasion
712,img_712,10,0.6771844,10,Livres occasion
713,img_713,1920,0.9845931,1920,Linge de maison
714,img_714,1160,0.9980015,1160,Cartes de jeux
715,img_715,1300,0.7889022,1280,Modélisme
716,img_716,2585,0.99331266,2585,Outillage de jardin
717,img_717,10,0.46221018,2403,Livres occasion
718,img_718,1160,0.995609,1160,Cartes de jeux
719,img_719,2705,0.67875177,2705,Livres neufs
720,img_720,1160,0.9779172,1160,Cartes de jeux
721,img_721,1920,0.9975635,1920,Linge de maison
722,img_722,2403,0.75047964,2403,Lots livres et magazines
723,img_723,40,0.36320633,40,Jeux consoles neuf
724,img_724,1920,0.46752012,2060,Linge de maison
725,img_725,2585,0.24686323,2582,Outillage de jardin
726,img_726,1302,0.26864147,1280,Jeux et accessoires de plein air
727,img_727,2280,0.8849706,2280,Journaux et revues occasion
728,img_728,1920,0.9919492,1920,Linge de maison
729,img_729,1280,0.90638053,1300,Jouets enfant
730,img_730,1160,0.9997639,1160,Cartes de jeux
731,img_731,2583,0.622313,2583,Piscine et accessoires
732,img_732,1920,0.94993436,1920,Linge de maison
733,img_733,2582,0.9160531,1560,Mobilier et accessoires de jardin
734,img_734,1320,0.9989743,1320,Puériculture
735,img_735,2583,0.9985738,2583,Piscine et accessoires
736,img_736,1560,0.987788,1560,Mobilier
737,img_737,1320,0.8236282,1320,Puériculture
738,img_738,1320,0.9515852,1320,Puériculture
739,img_739,1280,0.27673176,1140,Jouets enfant
740,img_740,2583,0.26227382,2583,Piscine et accessoires
741,img_741,2583,0.9422986,2583,Piscine et accessoires
742,img_742,1300,0.2754608,1300,Modélisme
743,img_743,2403,0.94132286,2403,Lots livres et magazines
744,img_744,1920,0.63702166,2585,Linge de maison
745,img_745,1320,0.994062,1320,Puériculture
746,img_746,1560,0.5786894,1560,Mobilier
747,img_747,1302,0.4077322,1920,Jeux et accessoires de plein air
748,img_748,1320,0.8552599,2220,Puériculture
749,img_749,2522,0.76068723,2522,Fournitures papeterie
750,img_750,1300,0.782108,1300,Modélisme
751,img_751,2905,0.7865967,2905,Jeux PC en téléchargement
752,img_752,40,0.39956993,40,Jeux consoles neuf
753,img_753,2280,0.61999744,40,Journaux et revues occasion
754,img_754,1160,0.98519933,1160,Cartes de jeux
755,img_755,1300,0.44547898,1300,Modélisme
756,img_756,1300,0.5028745,2583,Modélisme
757,img_757,50,0.6859171,40,Accessoires gaming
758,img_758,40,0.5013282,40,Jeux consoles neuf
759,img_759,1940,0.87108934,1940,Épicerie
760,img_760,2585,0.21676607,60,Outillage de jardin
761,img_761,2583,0.9523594,2583,Piscine et accessoires
762,img_762,1280,0.9686479,1280,Jouets enfant
763,img_763,1920,0.9942187,1920,Linge de maison
764,img_764,1300,0.986826,1300,Modélisme
765,img_765,2585,0.38024193,1300,Outillage de jardin
766,img_766,1300,0.9934558,1300,Modélisme
767,img_767,1160,0.6103201,2280,Cartes de jeux
768,img_768,1302,0.95334417,2060,Jeux et accessoires de plein air
769,img_769,10,0.37153557,2403,Livres occasion
770,img_770,2060,0.38142776,1280,Décoration
771,img_771,1300,0.955281,1300,Modélisme
772,img_772,2583,0.95187384,2583,Piscine et accessoires
773,img_773,1920,0.99786395,1920,Linge de maison
774,img_774,2060,0.8844995,2060,Décoration
775,img_775,50,0.978196,50,Accessoires gaming
776,img_776,1560,0.9810418,1560,Mobilier
777,img_777,10,0.23965836,1300,Livres occasion
778,img_778,50,0.19692224,2522,Accessoires gaming
779,img_779,1560,0.3579129,2583,Mobilier
780,img_780,2582,0.9638107,2582,Mobilier et accessoires de jardin
781,img_781,1940,0.5316262,1280,Épicerie
782,img_782,2905,0.9759287,2905,Jeux PC en téléchargement
783,img_783,1301,0.9974402,1301,Lingerie enfant et jeu de bar
784,img_784,2280,0.7171076,2280,Journaux et revues occasion
785,img_785,1140,0.8765825,1940,Objets pop culture
786,img_786,2582,0.7392264,40,Mobilier et accessoires de jardin
787,img_787,2583,0.95649743,2583,Piscine et accessoires
788,img_788,1300,0.3516471,1140,Modélisme
789,img_789,40,0.34726363,1281,Jeux consoles neuf
790,img_790,2583,0.9964514,2583,Piscine et accessoires
791,img_791,2905,0.991601,2905,Jeux PC en téléchargement
792,img_792,1940,0.997546,1940,Épicerie
793,img_793,50,0.53135,2060,Accessoires gaming
794,img_794,2905,0.8424843,50,Jeux PC en téléchargement
795,img_795,1140,0.9004808,1140,Objets pop culture
796,img_796,2582,0.52850264,2582,Mobilier et accessoires de jardin
797,img_797,1560,0.97891676,1560,Mobilier
798,img_798,2403,0.48311895,1160,Lots livres et magazines
799,img_799,1301,0.541069,1940,Lingerie enfant et jeu de bar
800,img_800,2583,0.9916419,2583,Piscine et accessoires
801,img_801,2403,0.84956664,2403,Lots livres et magazines
802,img_802,2060,0.6325174,2582,Décoration
803,img_803,2585,0.42472455,50,Outillage de jardin
804,img_804,40,0.3435006,40,Jeux consoles neuf
805,img_805,1280,0.92732555,1281,Jouets enfant
806,img_806,2220,0.9523416,2220,Animalerie
807,img_807,2705,0.7398907,2705,Livres neufs
808,img_808,2522,0.5773387,2583,Fournitures papeterie
809,img_809,1920,0.9982298,1920,Linge de maison
810,img_810,1280,0.30462626,1320,Jouets enfant
811,img_811,2583,0.98322713,2583,Piscine et accessoires
812,img_812,2060,0.5334609,1302,Décoration
813,img_813,1300,0.9966683,1300,Modélisme
814,img_814,1160,0.99954647,1160,Cartes de jeux
815,img_815,40,0.9304492,2462,Jeux consoles neuf
816,img_816,1280,0.17324576,1560,Jouets enfant
817,img_817,2280,0.58089244,1281,Journaux et revues occasion
818,img_818,40,0.44735307,50,Jeux consoles neuf
819,img_819,1320,0.82285285,1320,Puériculture
820,img_820,1320,0.9958475,1320,Puériculture
821,img_821,50,0.22483812,1281,Accessoires gaming
822,img_822,1160,0.99767274,1160,Cartes de jeux
823,img_823,40,0.30506143,40,Jeux consoles neuf
824,img_824,1920,0.998444,1920,Linge de maison
825,img_825,40,0.97816944,2462,Jeux consoles neuf
826,img_826,2403,0.610935,2403,Lots livres et magazines
827,img_827,2403,0.35986504,2403,Lots livres et magazines
828,img_828,1920,0.9844619,1920,Linge de maison
829,img_829,40,0.9405042,40,Jeux consoles neuf
830,img_830,2522,0.9989202,2522,Fournitures papeterie
831,img_831,1160,0.5249756,2280,Cartes de jeux
832,img_832,2585,0.36940116,1560,Outillage de jardin
833,img_833,1160,0.99758255,1160,Cartes de jeux
834,img_834,1160,0.9951632,1160,Cartes de jeux
835,img_835,1920,0.612488,1920,Linge de maison
836,img_836,2403,0.906136,2403,Lots livres et magazines
837,img_837,2585,0.64199406,2583,Outillage de jardin
838,img_838,2582,0.64720476,1560,Mobilier et accessoires de jardin
839,img_839,1300,0.9499602,1300,Modélisme
840,img_840,1920,0.99702305,1920,Linge de maison
841,img_841,2705,0.8849386,2280,Livres neufs
842,img_842,2403,0.99101907,2403,Lots livres et magazines
843,img_843,1560,0.99548066,1560,Mobilier
844,img_844,1300,0.9619651,1300,Modélisme
845,img_845,2583,0.9612539,2583,Piscine et accessoires
846,img_846,2522,0.99820054,2522,Fournitures papeterie
847,img_847,1920,0.9935061,1560,Linge de maison
848,img_848,1560,0.9528333,1560,Mobilier
849,img_849,10,0.3221205,10,Livres occasion
850,img_850,1320,0.24674295,1920,Puériculture
851,img_851,2583,0.2530639,2583,Piscine et accessoires
852,img_852,2403,0.31361684,1280,Lots livres et magazines
853,img_853,2060,0.20464422,1280,Décoration
854,img_854,1920,0.9971935,1920,Linge de maison
855,img_855,1920,0.8587098,2060,Linge de maison
856,img_856,2462,0.47974402,2403,Console et Jeux vidéos occasion
857,img_857,40,0.6887565,1280,Jeux consoles neuf
858,img_858,1160,0.39829,1160,Cartes de jeux
859,img_859,2583,0.28496957,2583,Piscine et accessoires
860,img_860,2583,0.98101807,2583,Piscine et accessoires
861,img_861,2583,0.62578046,2583,Piscine et accessoires
862,img_862,10,0.66092575,1180,Livres occasion
863,img_863,2585,0.20752718,2583,Outillage de jardin
864,img_864,2583,0.90087193,2583,Piscine et accessoires
865,img_865,2060,0.8667114,1920,Décoration
866,img_866,1302,0.38707465,1302,Jeux et accessoires de plein air
867,img_867,1300,0.70628995,1300,Modélisme
868,img_868,2583,0.89937246,2583,Piscine et accessoires
869,img_869,2403,0.2461353,10,Lots livres et magazines
870,img_870,1920,0.4318908,1560,Linge de maison
871,img_871,1160,0.7770217,1160,Cartes de jeux
872,img_872,1920,0.99775213,1920,Linge de maison
873,img_873,1300,0.90927523,2583,Modélisme
874,img_874,1140,0.79857403,1140,Objets pop culture
875,img_875,2585,0.57190704,2583,Outillage de jardin
876,img_876,2280,0.7591923,2280,Journaux et revues occasion
877,img_877,1300,0.39959255,1300,Modélisme
878,img_878,1320,0.21979037,1320,Puériculture
879,img_879,10,0.28925824,10,Livres occasion
880,img_880,2705,0.38054344,2905,Livres neufs
881,img_881,2403,0.6831589,2522,Lots livres et magazines
882,img_882,2582,0.8843061,2582,Mobilier et accessoires de jardin
883,img_883,2060,0.7065069,2060,Décoration
884,img_884,2060,0.6275102,1302,Décoration
885,img_885,60,0.9672549,60,Consoles de jeux
