original_index,imageid,predicted_category,true_category,predicted_category_name,true_category_name
1250,img_1250,2220,1320,Animalerie,Puériculture
1251,img_1251,2220,2583,Animalerie,Piscine et accessoires
1252,img_1252,1140,2060,Objets pop culture,Décoration
1254,img_1254,2522,1300,Fournitures papeterie,Modélisme
1256,img_1256,40,2403,Jeux consoles neuf,Lots livres et magazines
1257,img_1257,1940,1280,Épicerie,Jouets enfant
1259,img_1259,10,2522,Livres occasion,Fournitures papeterie
1260,img_1260,10,2403,Livres occasion,Lots livres et magazines
1265,img_1265,1140,1160,Objets pop culture,Cartes de jeux
1270,img_1270,1280,1281,Jouets enfant,Jeux enfant
1271,img_1271,1560,1320,Mobilier,Puériculture
1276,img_1276,2583,1320,Piscine et accessoires,Puériculture
1277,img_1277,2403,2705,Lots livres et magazines,Livres neufs
1278,img_1278,1280,1301,Jouets enfant,Lingerie enfant et jeu de bar
1280,img_1280,2060,1920,Décoration,Linge de maison
1281,img_1281,2582,40,Mobilier et accessoires de jardin,Jeux consoles neuf
1287,img_1287,10,2522,Livres occasion,Fournitures papeterie
1288,img_1288,1302,50,Jeux et accessoires de plein air,Accessoires gaming
1289,img_1289,1280,2522,Jouets enfant,Fournitures papeterie
1291,img_1291,2585,2583,Outillage de jardin,Piscine et accessoires
1292,img_1292,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
1294,img_1294,1281,50,Jeux enfant,Accessoires gaming
1300,img_1300,50,1140,Accessoires gaming,Objets pop culture
1308,img_1308,2060,1920,Décoration,Linge de maison
1310,img_1310,1302,1940,Jeux et accessoires de plein air,Épicerie
1312,img_1312,1300,1280,Modélisme,Jouets enfant
1313,img_1313,2583,2585,Piscine et accessoires,Outillage de jardin
1314,img_1314,2585,1280,Outillage de jardin,Jouets enfant
1315,img_1315,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
1318,img_1318,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
1320,img_1320,2585,1302,Outillage de jardin,Jeux et accessoires de plein air
1321,img_1321,2522,2060,Fournitures papeterie,Décoration
1327,img_1327,10,40,Livres occasion,Jeux consoles neuf
1331,img_1331,2905,10,Jeux PC en téléchargement,Livres occasion
1333,img_1333,2403,40,Lots livres et magazines,Jeux consoles neuf
1337,img_1337,2585,2583,Outillage de jardin,Piscine et accessoires
1340,img_1340,1940,1280,Épicerie,Jouets enfant
1341,img_1341,2403,10,Lots livres et magazines,Livres occasion
1345,img_1345,2060,1280,Décoration,Jouets enfant
1346,img_1346,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
1347,img_1347,50,1560,Accessoires gaming,Mobilier
1348,img_1348,1281,2403,Jeux enfant,Lots livres et magazines
1349,img_1349,2583,2522,Piscine et accessoires,Fournitures papeterie
1351,img_1351,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
1352,img_1352,1140,1302,Objets pop culture,Jeux et accessoires de plein air
1353,img_1353,2582,2060,Mobilier et accessoires de jardin,Décoration
1357,img_1357,2585,2060,Outillage de jardin,Décoration
1359,img_1359,1280,2583,Jouets enfant,Piscine et accessoires
1363,img_1363,10,2403,Livres occasion,Lots livres et magazines
1365,img_1365,2060,1302,Décoration,Jeux et accessoires de plein air
1367,img_1367,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
1369,img_1369,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
1372,img_1372,2582,1560,Mobilier et accessoires de jardin,Mobilier
1373,img_1373,2280,40,Journaux et revues occasion,Jeux consoles neuf
1374,img_1374,2705,10,Livres neufs,Livres occasion
1379,img_1379,1281,1280,Jeux enfant,Jouets enfant
1382,img_1382,1302,2583,Jeux et accessoires de plein air,Piscine et accessoires
1387,img_1387,2060,2522,Décoration,Fournitures papeterie
1389,img_1389,2280,2705,Journaux et revues occasion,Livres neufs
1392,img_1392,2522,2060,Fournitures papeterie,Décoration
1396,img_1396,2585,2522,Outillage de jardin,Fournitures papeterie
1398,img_1398,1560,2060,Mobilier,Décoration
1399,img_1399,10,2280,Livres occasion,Journaux et revues occasion
1405,img_1405,1140,40,Objets pop culture,Jeux consoles neuf
1406,img_1406,10,2585,Livres occasion,Outillage de jardin
1410,img_1410,1920,1320,Linge de maison,Puériculture
1411,img_1411,2583,2060,Piscine et accessoires,Décoration
1413,img_1413,1920,10,Linge de maison,Livres occasion
1417,img_1417,2280,40,Journaux et revues occasion,Jeux consoles neuf
1425,img_1425,1281,1320,Jeux enfant,Puériculture
1427,img_1427,2403,10,Lots livres et magazines,Livres occasion
1432,img_1432,1280,1320,Jouets enfant,Puériculture
1435,img_1435,2582,1280,Mobilier et accessoires de jardin,Jouets enfant
1436,img_1436,2280,10,Journaux et revues occasion,Livres occasion
1437,img_1437,2585,2582,Outillage de jardin,Mobilier et accessoires de jardin
1438,img_1438,40,2220,Jeux consoles neuf,Animalerie
1443,img_1443,1560,2060,Mobilier,Décoration
1444,img_1444,1281,1320,Jeux enfant,Puériculture
1446,img_1446,2060,10,Décoration,Livres occasion
1450,img_1450,2522,1140,Fournitures papeterie,Objets pop culture
1455,img_1455,1302,1140,Jeux et accessoires de plein air,Objets pop culture
1456,img_1456,2705,1281,Livres neufs,Jeux enfant
1459,img_1459,1140,1280,Objets pop culture,Jouets enfant
1460,img_1460,40,50,Jeux consoles neuf,Accessoires gaming
1461,img_1461,1300,50,Modélisme,Accessoires gaming
1466,img_1466,1140,1320,Objets pop culture,Puériculture
1468,img_1468,1280,1302,Jouets enfant,Jeux et accessoires de plein air
1470,img_1470,1280,1300,Jouets enfant,Modélisme
1473,img_1473,2585,2522,Outillage de jardin,Fournitures papeterie
1476,img_1476,1320,1560,Puériculture,Mobilier
1477,img_1477,2522,1280,Fournitures papeterie,Jouets enfant
1480,img_1480,10,2705,Livres occasion,Livres neufs
1485,img_1485,1320,1280,Puériculture,Jouets enfant
1486,img_1486,2905,2522,Jeux PC en téléchargement,Fournitures papeterie
1490,img_1490,1281,1920,Jeux enfant,Linge de maison
1492,img_1492,1302,1281,Jeux et accessoires de plein air,Jeux enfant
1493,img_1493,1302,1140,Jeux et accessoires de plein air,Objets pop culture
1494,img_1494,1140,1280,Objets pop culture,Jouets enfant
1495,img_1495,1280,1320,Jouets enfant,Puériculture
1498,img_1498,40,10,Jeux consoles neuf,Livres occasion
1499,img_1499,1300,2060,Modélisme,Décoration
1502,img_1502,1300,1280,Modélisme,Jouets enfant
1507,img_1507,10,2280,Livres occasion,Journaux et revues occasion
1511,img_1511,10,2403,Livres occasion,Lots livres et magazines
1521,img_1521,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
1524,img_1524,2905,2280,Jeux PC en téléchargement,Journaux et revues occasion
1528,img_1528,1280,1320,Jouets enfant,Puériculture
1529,img_1529,1280,1320,Jouets enfant,Puériculture
1531,img_1531,1300,1280,Modélisme,Jouets enfant
1535,img_1535,2403,2522,Lots livres et magazines,Fournitures papeterie
1536,img_1536,2582,2583,Mobilier et accessoires de jardin,Piscine et accessoires
1537,img_1537,1280,1560,Jouets enfant,Mobilier
1540,img_1540,2522,2060,Fournitures papeterie,Décoration
1541,img_1541,2522,1320,Fournitures papeterie,Puériculture
1543,img_1543,2705,2280,Livres neufs,Journaux et revues occasion
1546,img_1546,1160,2462,Cartes de jeux,Console et Jeux vidéos occasion
1547,img_1547,10,1281,Livres occasion,Jeux enfant
1548,img_1548,10,2705,Livres occasion,Livres neufs
1549,img_1549,2060,1281,Décoration,Jeux enfant
1555,img_1555,1302,2060,Jeux et accessoires de plein air,Décoration
1561,img_1561,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
1563,img_1563,2585,1300,Outillage de jardin,Modélisme
1564,img_1564,1302,1300,Jeux et accessoires de plein air,Modélisme
1565,img_1565,50,60,Accessoires gaming,Consoles de jeux
1567,img_1567,1280,1320,Jouets enfant,Puériculture
1573,img_1573,2403,1320,Lots livres et magazines,Puériculture
1582,img_1582,1280,2583,Jouets enfant,Piscine et accessoires
1585,img_1585,2522,2582,Fournitures papeterie,Mobilier et accessoires de jardin
1589,img_1589,1302,1280,Jeux et accessoires de plein air,Jouets enfant
1592,img_1592,2280,10,Journaux et revues occasion,Livres occasion
1595,img_1595,1320,1560,Puériculture,Mobilier
1597,img_1597,1140,2060,Objets pop culture,Décoration
1598,img_1598,1281,1280,Jeux enfant,Jouets enfant
1601,img_1601,1320,2585,Puériculture,Outillage de jardin
1603,img_1603,1140,1280,Objets pop culture,Jouets enfant
1606,img_1606,1320,2060,Puériculture,Décoration
1609,img_1609,10,2403,Livres occasion,Lots livres et magazines
1613,img_1613,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
1614,img_1614,1302,2585,Jeux et accessoires de plein air,Outillage de jardin
1616,img_1616,2585,1300,Outillage de jardin,Modélisme
1622,img_1622,1281,1280,Jeux enfant,Jouets enfant
1630,img_1630,1281,1300,Jeux enfant,Modélisme
1635,img_1635,2585,1301,Outillage de jardin,Lingerie enfant et jeu de bar
1637,img_1637,2583,1280,Piscine et accessoires,Jouets enfant
1642,img_1642,1302,2060,Jeux et accessoires de plein air,Décoration
1646,img_1646,2583,2585,Piscine et accessoires,Outillage de jardin
1651,img_1651,1302,1280,Jeux et accessoires de plein air,Jouets enfant
1657,img_1657,2462,2522,Console et Jeux vidéos occasion,Fournitures papeterie
1659,img_1659,1320,1560,Puériculture,Mobilier
1665,img_1665,1180,10,Jeux de rôle et figurines,Livres occasion
1667,img_1667,1280,1140,Jouets enfant,Objets pop culture
1669,img_1669,1320,1920,Puériculture,Linge de maison
1671,img_1671,2403,2522,Lots livres et magazines,Fournitures papeterie
1673,img_1673,1281,1280,Jeux enfant,Jouets enfant
1675,img_1675,1160,2403,Cartes de jeux,Lots livres et magazines
1679,img_1679,2280,2403,Journaux et revues occasion,Lots livres et magazines
1680,img_1680,2280,1140,Journaux et revues occasion,Objets pop culture
1682,img_1682,1160,10,Cartes de jeux,Livres occasion
1683,img_1683,1280,2060,Jouets enfant,Décoration
1690,img_1690,2280,1280,Journaux et revues occasion,Jouets enfant
1698,img_1698,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
1702,img_1702,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
1705,img_1705,1280,50,Jouets enfant,Accessoires gaming
1708,img_1708,1320,2583,Puériculture,Piscine et accessoires
1710,img_1710,2905,2705,Jeux PC en téléchargement,Livres neufs
1713,img_1713,2582,2060,Mobilier et accessoires de jardin,Décoration
1714,img_1714,1281,1280,Jeux enfant,Jouets enfant
1715,img_1715,2280,2403,Journaux et revues occasion,Lots livres et magazines
1716,img_1716,2060,1560,Décoration,Mobilier
1720,img_1720,1920,2060,Linge de maison,Décoration
1721,img_1721,1302,1280,Jeux et accessoires de plein air,Jouets enfant
1722,img_1722,1320,2583,Puériculture,Piscine et accessoires
1723,img_1723,2403,2280,Lots livres et magazines,Journaux et revues occasion
1725,img_1725,50,2583,Accessoires gaming,Piscine et accessoires
1727,img_1727,2705,10,Livres neufs,Livres occasion
1728,img_1728,2403,40,Lots livres et magazines,Jeux consoles neuf
1732,img_1732,1302,1280,Jeux et accessoires de plein air,Jouets enfant
1738,img_1738,10,2280,Livres occasion,Journaux et revues occasion
1741,img_1741,2585,2060,Outillage de jardin,Décoration
1742,img_1742,1160,1180,Cartes de jeux,Jeux de rôle et figurines
1743,img_1743,1940,1280,Épicerie,Jouets enfant
1745,img_1745,1301,1280,Lingerie enfant et jeu de bar,Jouets enfant
1746,img_1746,1140,1280,Objets pop culture,Jouets enfant
1748,img_1748,2705,2280,Livres neufs,Journaux et revues occasion
1750,img_1750,40,2280,Jeux consoles neuf,Journaux et revues occasion
1758,img_1758,1280,2585,Jouets enfant,Outillage de jardin
1759,img_1759,2462,40,Console et Jeux vidéos occasion,Jeux consoles neuf
1761,img_1761,1302,1320,Jeux et accessoires de plein air,Puériculture
1766,img_1766,40,2403,Jeux consoles neuf,Lots livres et magazines
1773,img_1773,1280,1302,Jouets enfant,Jeux et accessoires de plein air
1779,img_1779,2585,50,Outillage de jardin,Accessoires gaming
1781,img_1781,2060,2582,Décoration,Mobilier et accessoires de jardin
1793,img_1793,2060,1560,Décoration,Mobilier
1794,img_1794,1920,1560,Linge de maison,Mobilier
1799,img_1799,1300,2583,Modélisme,Piscine et accessoires
1800,img_1800,1281,2522,Jeux enfant,Fournitures papeterie
1801,img_1801,2522,2462,Fournitures papeterie,Console et Jeux vidéos occasion
1802,img_1802,2060,1281,Décoration,Jeux enfant
1803,img_1803,10,40,Livres occasion,Jeux consoles neuf
1806,img_1806,2403,2280,Lots livres et magazines,Journaux et revues occasion
1807,img_1807,2582,2522,Mobilier et accessoires de jardin,Fournitures papeterie
1808,img_1808,40,50,Jeux consoles neuf,Accessoires gaming
1810,img_1810,2585,1300,Outillage de jardin,Modélisme
1811,img_1811,2585,1300,Outillage de jardin,Modélisme
1812,img_1812,1140,1280,Objets pop culture,Jouets enfant
1815,img_1815,1320,2583,Puériculture,Piscine et accessoires
1818,img_1818,2522,2060,Fournitures papeterie,Décoration
1820,img_1820,2403,2280,Lots livres et magazines,Journaux et revues occasion
1822,img_1822,1301,2583,Lingerie enfant et jeu de bar,Piscine et accessoires
1823,img_1823,1560,1302,Mobilier,Jeux et accessoires de plein air
1826,img_1826,60,40,Consoles de jeux,Jeux consoles neuf
1827,img_1827,1280,1560,Jouets enfant,Mobilier
1833,img_1833,1280,1300,Jouets enfant,Modélisme
1835,img_1835,2585,1560,Outillage de jardin,Mobilier
1840,img_1840,1940,2060,Épicerie,Décoration
1843,img_1843,10,2403,Livres occasion,Lots livres et magazines
1845,img_1845,10,2060,Livres occasion,Décoration
1846,img_1846,10,2705,Livres occasion,Livres neufs
1852,img_1852,1302,2522,Jeux et accessoires de plein air,Fournitures papeterie
1857,img_1857,2522,1180,Fournitures papeterie,Jeux de rôle et figurines
1861,img_1861,2220,1300,Animalerie,Modélisme
1862,img_1862,10,2403,Livres occasion,Lots livres et magazines
1864,img_1864,1320,1280,Puériculture,Jouets enfant
1866,img_1866,1180,2403,Jeux de rôle et figurines,Lots livres et magazines
1867,img_1867,2583,1280,Piscine et accessoires,Jouets enfant
1878,img_1878,1281,1280,Jeux enfant,Jouets enfant
1883,img_1883,1320,1560,Puériculture,Mobilier
1885,img_1885,1301,1280,Lingerie enfant et jeu de bar,Jouets enfant
1888,img_1888,1180,2583,Jeux de rôle et figurines,Piscine et accessoires
1889,img_1889,2280,40,Journaux et revues occasion,Jeux consoles neuf
1890,img_1890,1940,2220,Épicerie,Animalerie
1894,img_1894,1320,1280,Puériculture,Jouets enfant
1895,img_1895,1280,1920,Jouets enfant,Linge de maison
1898,img_1898,2462,50,Console et Jeux vidéos occasion,Accessoires gaming
1900,img_1900,50,40,Accessoires gaming,Jeux consoles neuf
1902,img_1902,1302,1560,Jeux et accessoires de plein air,Mobilier
1903,img_1903,2060,1920,Décoration,Linge de maison
1905,img_1905,1302,1320,Jeux et accessoires de plein air,Puériculture
1910,img_1910,2403,2462,Lots livres et magazines,Console et Jeux vidéos occasion
1915,img_1915,1280,2060,Jouets enfant,Décoration
1917,img_1917,2583,2582,Piscine et accessoires,Mobilier et accessoires de jardin
1918,img_1918,2582,1560,Mobilier et accessoires de jardin,Mobilier
1922,img_1922,1320,2060,Puériculture,Décoration
1931,img_1931,2060,2583,Décoration,Piscine et accessoires
1934,img_1934,2220,1320,Animalerie,Puériculture
1936,img_1936,2403,1280,Lots livres et magazines,Jouets enfant
1937,img_1937,1281,1160,Jeux enfant,Cartes de jeux
1943,img_1943,1320,1280,Puériculture,Jouets enfant
1944,img_1944,1302,2060,Jeux et accessoires de plein air,Décoration
1946,img_1946,40,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
1949,img_1949,2060,1920,Décoration,Linge de maison
1951,img_1951,2583,2585,Piscine et accessoires,Outillage de jardin
1954,img_1954,1300,1280,Modélisme,Jouets enfant
1955,img_1955,2582,1560,Mobilier et accessoires de jardin,Mobilier
1956,img_1956,1560,2582,Mobilier,Mobilier et accessoires de jardin
1957,img_1957,2403,1560,Lots livres et magazines,Mobilier
1958,img_1958,50,1280,Accessoires gaming,Jouets enfant
1962,img_1962,2060,1560,Décoration,Mobilier
1963,img_1963,1281,1280,Jeux enfant,Jouets enfant
1964,img_1964,2583,60,Piscine et accessoires,Consoles de jeux
1967,img_1967,1160,2522,Cartes de jeux,Fournitures papeterie
1968,img_1968,40,1302,Jeux consoles neuf,Jeux et accessoires de plein air
1970,img_1970,50,2583,Accessoires gaming,Piscine et accessoires
1974,img_1974,10,2705,Livres occasion,Livres neufs
1976,img_1976,10,2585,Livres occasion,Outillage de jardin
1979,img_1979,2522,1320,Fournitures papeterie,Puériculture
1981,img_1981,1302,1320,Jeux et accessoires de plein air,Puériculture
1982,img_1982,1281,1920,Jeux enfant,Linge de maison
1984,img_1984,1920,1560,Linge de maison,Mobilier
1987,img_1987,2220,1280,Animalerie,Jouets enfant
1988,img_1988,2583,2403,Piscine et accessoires,Lots livres et magazines
1989,img_1989,1180,1281,Jeux de rôle et figurines,Jeux enfant
1992,img_1992,2705,10,Livres neufs,Livres occasion
1997,img_1997,1140,1320,Objets pop culture,Puériculture
1998,img_1998,1920,1560,Linge de maison,Mobilier
2006,img_2006,1281,2403,Jeux enfant,Lots livres et magazines
2019,img_2019,1302,2403,Jeux et accessoires de plein air,Lots livres et magazines
2020,img_2020,2905,40,Jeux PC en téléchargement,Jeux consoles neuf
2021,img_2021,40,2705,Jeux consoles neuf,Livres neufs
2022,img_2022,2403,1281,Lots livres et magazines,Jeux enfant
2025,img_2025,1302,50,Jeux et accessoires de plein air,Accessoires gaming
2031,img_2031,1940,2060,Épicerie,Décoration
2034,img_2034,1280,1281,Jouets enfant,Jeux enfant
