sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
159,1920,Linge de maison,1920,Linge de maison,0.9548869900625389,True,1920,Linge de maison,0.60195875,True,14,Unknown_14,0.8137156917286777,False,weighted,True,text,False
160,2220,Animalerie,2220,Animalerie,0.736774552129956,True,1302,Jeux et accessoires de plein air,0.65634584,False,17,Unknown_17,0.4641727962423872,False,weighted,False,text,False
161,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9144935144524112,True,2280,Journaux et revues occasion,0.9990983,True,18,Unknown_18,0.9483354469263753,False,weighted,True,image,False
162,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.9959293330451109,True,1302,Jeux et accessoires de plein air,0.95688033,True,11,Unknown_11,0.9803097501242314,False,weighted,True,text,False
163,2060,Décoration,2582,Mobilier et accessoires de jardin,0.8920230910409559,False,2585,Outillage de jardin,0.3201357,False,22,Unknown_22,0.6324086305635612,False,weighted,False,text,False
164,1140,Objets pop culture,1280,Jouets enfant,0.3054562107647796,False,1140,Objets pop culture,0.8197152,True,4,Unknown_4,0.33301496473257847,False,weighted,False,image,False
165,1300,Modélisme,1300,Modélisme,0.9168771163764697,True,1300,Modélisme,0.97384554,True,9,Unknown_9,0.9396644983376922,False,weighted,True,image,False
166,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9992434896595355,True,2522,Fournitures papeterie,0.97726953,True,21,Unknown_21,0.9904539178351804,False,weighted,True,text,False
167,10,Livres occasion,2403,Lots livres et magazines,0.26252952002717145,False,10,Livres occasion,0.45692748,True,0,Unknown_0,0.26508763843149974,False,weighted,False,image,False
168,1560,Mobilier,2060,Décoration,0.5432602576782746,False,2060,Décoration,0.21626008,False,16,Unknown_16,0.41246018930497425,False,weighted,True,text,False
169,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.4210614518705049,True,2705,Livres neufs,0.4786496,False,25,Unknown_25,0.444096705697956,False,weighted,False,image,False
170,1300,Modélisme,1300,Modélisme,0.9866202100183332,True,1300,Modélisme,0.90107864,True,9,Unknown_9,0.9524035885373213,False,weighted,True,text,False
171,10,Livres occasion,10,Livres occasion,0.40394118247466176,True,10,Livres occasion,0.99948263,True,0,Unknown_0,0.6421577681186014,False,weighted,True,image,False
172,1281,Jeux enfant,1281,Jeux enfant,0.5524190392931925,True,40,Jeux consoles neuf,0.5428754,False,8,Unknown_8,0.45548965792898094,False,weighted,False,text,False
173,2060,Décoration,2060,Décoration,0.6560064241745613,True,1140,Objets pop culture,0.7610102,False,16,Unknown_16,0.443998288986596,False,weighted,False,image,False
174,2905,Jeux PC en téléchargement,1281,Jeux enfant,0.2945058590378583,False,2905,Jeux PC en téléchargement,0.72347337,True,26,Unknown_26,0.41678335625670704,False,weighted,False,image,False
175,2060,Décoration,1302,Jeux et accessoires de plein air,0.4931629506807975,False,1302,Jeux et accessoires de plein air,0.17321062,False,11,Unknown_11,0.3651820232308776,False,weighted,True,text,False
176,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9816804839650725,True,2583,Piscine et accessoires,0.6420766,True,23,Unknown_23,0.8458389528679808,False,weighted,True,text,False
177,1160,Cartes de jeux,1160,Cartes de jeux,0.9989142536556705,True,1160,Cartes de jeux,0.897903,True,5,Unknown_5,0.9585097801349154,False,weighted,True,text,False
178,40,Jeux consoles neuf,2705,Livres neufs,0.6021344358092507,False,40,Jeux consoles neuf,0.91911346,True,1,Unknown_1,0.4837480314710257,False,weighted,False,image,False
179,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9999947756731913,True,2522,Fournitures papeterie,0.7122044,True,21,Unknown_21,0.884878636014724,False,weighted,True,text,False
180,2403,Lots livres et magazines,2403,Lots livres et magazines,0.3981460868213126,True,10,Livres occasion,0.91151977,False,0,Unknown_0,0.432075081608185,False,weighted,False,image,False
181,40,Jeux consoles neuf,10,Livres occasion,0.13724883518141456,False,1281,Jeux enfant,0.3786948,False,20,Unknown_20,0.16997952590573448,False,weighted,False,image,False
182,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9912645243291187,True,2522,Fournitures papeterie,0.37977937,True,21,Unknown_21,0.7466704650333004,False,weighted,True,text,False
183,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.6475308152463451,True,2403,Lots livres et magazines,0.94083184,False,18,Unknown_18,0.4010987786532292,False,weighted,False,image,False
184,1300,Modélisme,1300,Modélisme,0.9946225835083629,True,1280,Jouets enfant,0.22212932,False,9,Unknown_9,0.6615721957802,False,weighted,False,text,False
185,2582,Mobilier et accessoires de jardin,2582,Mobilier et accessoires de jardin,0.9231703104183756,True,50,Accessoires gaming,0.38565457,False,22,Unknown_22,0.5949391273621132,False,weighted,False,text,False
186,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.6212835814791681,True,1320,Puériculture,0.40189162,False,11,Unknown_11,0.4695789325975037,False,weighted,False,text,False
187,1160,Cartes de jeux,1160,Cartes de jeux,0.9995559250333076,True,1160,Cartes de jeux,0.9927279,True,5,Unknown_5,0.996824705303798,False,weighted,True,text,False
188,2585,Outillage de jardin,2585,Outillage de jardin,0.9994563482041173,True,2585,Outillage de jardin,0.8104147,True,24,Unknown_24,0.9238396896025546,False,weighted,True,text,False
189,2583,Piscine et accessoires,1302,Jeux et accessoires de plein air,0.7402913138546443,False,1302,Jeux et accessoires de plein air,0.68798715,False,11,Unknown_11,0.7193696418570218,False,weighted,True,text,False
190,1300,Modélisme,1300,Modélisme,0.9999971094761391,True,1300,Modélisme,0.9338428,True,9,Unknown_9,0.973535388888961,False,weighted,True,text,False
191,1302,Jeux et accessoires de plein air,10,Livres occasion,0.17493563707152973,False,1300,Modélisme,0.5043513,False,9,Unknown_9,0.21121019715871348,False,weighted,False,image,False
192,1281,Jeux enfant,1281,Jeux enfant,0.6504875586019784,True,1302,Jeux et accessoires de plein air,0.2841817,False,8,Unknown_8,0.40553065165649826,False,weighted,False,text,False
193,1320,Puériculture,1320,Puériculture,0.9535226824892274,True,1302,Jeux et accessoires de plein air,0.1519452,False,12,Unknown_12,0.615404667884869,False,weighted,False,text,False
194,40,Jeux consoles neuf,50,Accessoires gaming,0.8182956950352058,False,2585,Outillage de jardin,0.32479832,False,2,Unknown_2,0.5001329577482023,False,weighted,False,text,False
195,1140,Objets pop culture,1140,Objets pop culture,0.971508975347058,True,1140,Objets pop culture,0.280953,True,4,Unknown_4,0.6952865827203846,False,weighted,True,text,False
196,40,Jeux consoles neuf,50,Accessoires gaming,0.9022983657613317,False,2522,Fournitures papeterie,0.27236897,False,2,Unknown_2,0.6301353870210004,False,weighted,False,text,False
197,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.5886700749089959,True,2403,Lots livres et magazines,0.36966884,False,18,Unknown_18,0.3891218118185188,False,weighted,False,text,False
198,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.21665564937189657,True,2403,Lots livres et magazines,0.8202231,False,19,Unknown_19,0.4580826268362727,False,weighted,False,image,False
199,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9305993071232185,True,40,Jeux consoles neuf,0.63764805,False,19,Unknown_19,0.5677192280685273,False,weighted,False,text,False
200,1560,Mobilier,1320,Puériculture,0.8434690850978895,False,1140,Objets pop culture,0.3345501,False,12,Unknown_12,0.5416439402404907,False,weighted,False,text,False
201,1920,Linge de maison,1560,Mobilier,0.8708415363240066,False,1920,Linge de maison,0.9942767,True,13,Unknown_13,0.5226939841042046,False,weighted,False,image,False
202,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.7702082112579678,True,2280,Journaux et revues occasion,0.9925689,True,18,Unknown_18,0.8591525086849412,False,weighted,True,image,False
203,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9985164623311755,True,1320,Puériculture,0.48521593,False,23,Unknown_23,0.6099393884972689,False,weighted,False,text,False
204,1280,Jouets enfant,1280,Jouets enfant,0.33347759285167194,True,2582,Mobilier et accessoires de jardin,0.26921186,False,7,Unknown_7,0.24079297789094053,False,weighted,False,text,False
205,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9960921120375201,True,2522,Fournitures papeterie,0.994538,True,21,Unknown_21,0.9954704649287346,False,weighted,True,text,False
206,1920,Linge de maison,1920,Linge de maison,0.6548130300040779,True,2060,Décoration,0.7499877,False,14,Unknown_14,0.4509349822339855,False,weighted,False,image,False
207,50,Accessoires gaming,50,Accessoires gaming,0.7137342923769178,True,2462,Console et Jeux vidéos occasion,0.8684816,False,20,Unknown_20,0.5096158982436887,False,weighted,False,image,False
208,1920,Linge de maison,1920,Linge de maison,0.8598281113681571,True,2582,Mobilier et accessoires de jardin,0.6326467,False,14,Unknown_14,0.5233064962328896,False,weighted,False,text,False
209,2403,Lots livres et magazines,2403,Lots livres et magazines,0.99978070027363,True,10,Livres occasion,0.76952267,False,19,Unknown_19,0.6313068900509577,False,weighted,False,text,False
210,1160,Cartes de jeux,10,Livres occasion,0.19659310004191147,False,1160,Cartes de jeux,0.9984144,True,5,Unknown_5,0.501907643629101,False,weighted,False,image,False
211,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.8070529674034455,True,2522,Fournitures papeterie,0.27426586,False,18,Unknown_18,0.5835561781848155,False,weighted,False,text,False
212,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9969950465106168,True,50,Accessoires gaming,0.40421206,False,23,Unknown_23,0.6041139376867234,False,weighted,False,text,False
213,1920,Linge de maison,1920,Linge de maison,0.9750924358698572,True,1920,Linge de maison,0.98077637,True,14,Unknown_14,0.9773660212715175,False,weighted,True,image,False
214,1140,Objets pop culture,1140,Objets pop culture,0.9953515891964858,True,1140,Objets pop culture,0.9651441,True,4,Unknown_4,0.9832685986003652,False,weighted,True,text,False
215,2522,Fournitures papeterie,2522,Fournitures papeterie,0.9991743069059255,True,2522,Fournitures papeterie,0.52632797,True,21,Unknown_21,0.8100357741812826,False,weighted,True,text,False
216,60,Consoles de jeux,40,Jeux consoles neuf,0.38432130817848553,False,40,Jeux consoles neuf,0.6323412,False,1,Unknown_1,0.4757164889852147,False,weighted,True,image,False
217,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9946711334286279,True,2583,Piscine et accessoires,0.9461967,True,23,Unknown_23,0.9752813561378805,False,weighted,True,text,False
218,1280,Jouets enfant,1280,Jouets enfant,0.9491142989118158,True,1280,Jouets enfant,0.38846296,True,7,Unknown_7,0.724853760654882,False,weighted,True,text,False
219,1300,Modélisme,1300,Modélisme,0.9880952132278723,True,1300,Modélisme,0.84647876,True,9,Unknown_9,0.9314486439546372,False,weighted,True,text,False
220,1560,Mobilier,1560,Mobilier,0.974730223266964,True,2220,Animalerie,0.20875762,False,13,Unknown_13,0.6069576746813564,False,weighted,False,text,False
221,50,Accessoires gaming,50,Accessoires gaming,0.9464990654607169,True,50,Accessoires gaming,0.7069121,True,2,Unknown_2,0.8506642913233967,False,weighted,True,text,False
222,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3778591717609286,False,10,Livres occasion,0.4888309,False,0,Unknown_0,0.3136433457723776,False,weighted,False,image,False
223,1320,Puériculture,1320,Puériculture,0.7848097770485518,True,50,Accessoires gaming,0.3205261,False,12,Unknown_12,0.48771899836201893,False,weighted,False,text,False
224,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9999997575898856,True,2905,Jeux PC en téléchargement,0.9933148,True,26,Unknown_26,0.9973257875335151,False,weighted,True,text,False
225,1281,Jeux enfant,1281,Jeux enfant,0.9594044557876897,True,1281,Jeux enfant,0.2521557,True,8,Unknown_8,0.6765049530069537,False,weighted,True,text,False
226,1300,Modélisme,1300,Modélisme,0.9886122431982002,True,1300,Modélisme,0.76683843,True,9,Unknown_9,0.8999027125017905,False,weighted,True,text,False
227,2280,Journaux et revues occasion,2403,Lots livres et magazines,0.5081996212591043,False,2403,Lots livres et magazines,0.40387017,False,19,Unknown_19,0.46646783591445157,False,weighted,True,text,False
228,1280,Jouets enfant,1280,Jouets enfant,0.8048574804486829,True,1280,Jouets enfant,0.91455364,True,7,Unknown_7,0.8487359392179249,False,weighted,True,image,False
229,1300,Modélisme,1300,Modélisme,0.9999919660535436,True,1280,Jouets enfant,0.21779607,False,9,Unknown_9,0.6755538345960963,False,weighted,False,text,False
230,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999690594728446,True,2583,Piscine et accessoires,0.92332095,True,23,Unknown_23,0.9693098153147492,False,weighted,True,text,False
231,1560,Mobilier,1560,Mobilier,0.9821249824700318,True,1560,Mobilier,0.59865004,True,13,Unknown_13,0.8287350107394196,False,weighted,True,text,False
232,1302,Jeux et accessoires de plein air,2585,Outillage de jardin,0.4010592281163153,False,2585,Outillage de jardin,0.53726846,False,24,Unknown_24,0.4555429297292481,False,weighted,True,image,False
233,40,Jeux consoles neuf,40,Jeux consoles neuf,0.99580755349719,True,40,Jeux consoles neuf,0.96815646,True,1,Unknown_1,0.9847471148772446,False,weighted,True,text,False
234,2583,Piscine et accessoires,2583,Piscine et accessoires,0.9999920662523567,True,2583,Piscine et accessoires,0.7878265,True,23,Unknown_23,0.9151258311439311,False,weighted,True,text,False
235,1560,Mobilier,2583,Piscine et accessoires,0.867374509915776,False,1560,Mobilier,0.5409038,True,23,Unknown_23,0.5369747439593475,False,weighted,False,text,False
236,2462,Console et Jeux vidéos occasion,50,Accessoires gaming,0.5303558667911711,False,60,Consoles de jeux,0.8016627,False,3,Unknown_3,0.3505728014863488,False,weighted,False,image,False
237,1300,Modélisme,1160,Cartes de jeux,0.23363149326353572,False,1300,Modélisme,0.61734563,True,9,Unknown_9,0.25807768464492864,False,weighted,False,image,False
238,1140,Objets pop culture,1140,Objets pop culture,0.5928475480028035,True,2705,Livres neufs,0.28344616,False,4,Unknown_4,0.38703726281214007,False,weighted,False,text,False
239,1300,Modélisme,1300,Modélisme,0.991674772283438,True,1300,Modélisme,0.9087021,True,9,Unknown_9,0.9584856995230931,False,weighted,True,text,False
240,1920,Linge de maison,1920,Linge de maison,0.9806848229566183,True,1920,Linge de maison,0.99569774,True,14,Unknown_14,0.9866899944304803,False,weighted,True,image,False
241,2403,Lots livres et magazines,2403,Lots livres et magazines,0.9225730667250452,True,2403,Lots livres et magazines,0.83357143,True,19,Unknown_19,0.886972431524819,False,weighted,True,text,False
242,2905,Jeux PC en téléchargement,2905,Jeux PC en téléchargement,0.9921850802202423,True,1300,Modélisme,0.49059603,False,26,Unknown_26,0.59934229652282,False,weighted,False,text,False
243,1300,Modélisme,1300,Modélisme,0.9889840715806923,True,1300,Modélisme,0.95896447,True,9,Unknown_9,0.9769762238074089,False,weighted,True,text,False
244,1302,Jeux et accessoires de plein air,1302,Jeux et accessoires de plein air,0.31593550372858276,True,1302,Jeux et accessoires de plein air,0.522094,True,11,Unknown_11,0.3983989157005514,False,weighted,True,image,False
245,2280,Journaux et revues occasion,2280,Journaux et revues occasion,0.9822745415755365,True,40,Jeux consoles neuf,0.3531209,False,18,Unknown_18,0.6209233503453883,False,weighted,False,text,False
246,1160,Cartes de jeux,1160,Cartes de jeux,0.9992892176166075,True,1160,Cartes de jeux,0.99066097,True,5,Unknown_5,0.9958379346284209,False,weighted,True,text,False
247,2585,Outillage de jardin,2585,Outillage de jardin,0.9872884502874149,True,1940,Épicerie,0.81966484,False,24,Unknown_24,0.5937115822270934,False,weighted,False,text,False
248,1560,Mobilier,1560,Mobilier,0.9205387234691802,True,1560,Mobilier,0.97758913,True,13,Unknown_13,0.9433588802816881,False,weighted,True,image,False
249,2705,Livres neufs,10,Livres occasion,0.887816419315106,False,2705,Livres neufs,0.9884421,True,0,Unknown_0,0.533290681600599,False,weighted,False,image,False
250,1300,Modélisme,2403,Lots livres et magazines,0.4070463029464264,False,1300,Modélisme,0.61350816,True,9,Unknown_9,0.48963105666161655,False,weighted,False,image,False
